05/04/2012,President Obama signs the Jumpstart Our Business Startups Act (JOBS) into law.[27]
06/04/2012,The President speaks at the White House Forum on Women and the Economy.[27]
09/04/2012,President Obama meets with President Dilma Rousseff of Brazil to discuss global economic growth.[28]
13/04/2012,"President Obama attends the 6th Summit of the Americas in Cartagena, Colombia.[29]"
19/04/2012,BCS National Football Champions University of Alabama Crimson Tide are honored by President Obama at the White House.[30]
23/04/2012,NCAA Men's basketball champion Kentucky Wildcats are honored at the White House by President Obama.[31]
30/04/2012,"President Obama hosts bilateral meetings, a working lunch and press conference with Prime Minister Yoshihiko Noda of Japan.[32]"
01/05/2012,President Obama makes a previously unannounced visit to Afghanistan.[33]
08/05/2012,The President delivers the keynote address at the Asian-Pacific American Institute for Congressional Studies (APAICS] 18th gala dinner.[34]
09/05/2012,President Obama announces his support of same-sex marriage.[35]
18/05/2012,"President Obama hosts bilateral meetings, discussing French troop withdrawals from Afghanistan, with French President Francois Hollande prior to Camp David talks.[36]"
18/05/2012,The President hosts a meeting of the leaders of the G8 nations at Camp David.[37]
31/05/2012,President Obama signs a bill re-authorizing the Export-Import Bank's charter and increasing the spending cap from $110B to $140B.;[38] President Obama and First Lady Michelle Obama invite former President George W. Bush and former First Lady Laura Bush back to the White House for the unveiling of the latter's official White House portraits.
08/06/2012,The President holds bilateral meetings with President Benigno Aquino of the Philippines and discusses security issues in the Asia-Pacific region.[39]
08/06/2012,President Obama honors the XLVI Super Bowl champion New York Giants at the White House.[40]
13/06/2012,President Obama presents the Presidential Medal of Freedom to Israeli President Shimon Peres.[41]
14/06/2012,The President and First Lady visit the One World Trade Center construction site in Manhattan before two campaign events in the city.[42]
15/06/2012,President Obama explains his Executive Order on Immigration ending U.S. deportations of young undocumented immigrants.[43]
18/06/2012,"The President attends the G20 summit in Los Cabos, Mexico, focusing on European financial troubles.[44]"
27/06/2012,The President lunches with Abu Dhabi Crown Prince Mohammed bin Zayed.[45]
28/06/2012,President Obama speaks on health care reform and the Patient Protection and Affordable Care Act from the White House after it is upheld by the Supreme Court.[46]
06/07/2012,President Obama signs the Surface Transportation Bill (HR4348) bill into law.[47]
23/07/2012,President Obama remarks at the 113th National Convention of the Veterans of Foreign Wars.[48]
25/07/2012,"President Obama speaks to the National Urban League Convention in New Orleans, LA.[49]"
27/07/2012,The President signs the US-Israel Enhanced Security Co-operation Act in the Oval Office.[50]
06/08/2012,The President signs the Honoring America's Veterans and Caring for Camp Lejeune Families Act of 2012 into law.[51]
26/08/2012,President Obama speaks about Federal Emergency Management Agency preparations for tropical storm Isaac.[52]
31/08/2012,"President Obama talks to troops, service members and military families at the 1st Aviation Support Battalion hangar in El Paso, Texas.[53]"
06/09/2012,"President Obama delivers a speech at the Democratic National Convention in Charlotte, North Carolina.[54]"
11/09/2012,The President and First Lady participate in multiple 9/11 Memorial events throughout the day.
14/09/2012,The President honors members of the 2012 Summer Olympics as well as the 2012 Summer Paralympics at the White House.[55]
18/09/2012,The President honors the WNBA champs Minnesota Lynx at the White House.[56]
19/09/2012,President Obama presides at an Ambassador Credentials ceremony.[57]
25/09/2012,President Obama speaks to the United Nations General Assembly.[58]
25/09/2012,President Obama makes remarks at the Clinton Global Initiative.[59]
03/10/2012,"President Obama and former Governor Mitt Romney participate in the first presidential debate at University of Denver in Denver, Colorado on various domestic topics.[60] The debate moderator was Jim Lehrer of PBS."
11/10/2012,"Vice President Joe Biden and Congressman Paul Ryan participate in the only vice presidential debate at Centre College in Danville, Kentucky. The debate was moderated by Martha Raddatz of ABC.[citation needed]"
16/10/2012,"President Obama and former Governor Mitt Romney participate in the second presidential debate at Hofstra University in Hempstead, New York on various domestic topics in a town hall format. The debate was moderated by Candy Crowley of CNN.[61]"
22/10/2012,"President Obama and former Governor Mitt Romney participate in the third and final presidential debate at Lynn University in Boca Raton, Florida on various foreign policy topics. The debate was moderated by CBS News veteran Bob Schieffer.[62]"
25/10/2012,President Obama becomes the first sitting United States President to vote early in a presidential election.[63]
31/10/2012,The President views Hurricane Sandy damage with New Jersey Governor Christie.[64]
06/11/2012,"The 2012 United States presidential election takes place. President Obama is re-elected, defeating the Republican presidential nominee Mitt Romney.[65]"
06/11/2012,The Republican Party retains their majority in the House of Representatives and while the Democratic Party retains their majority in the Senate.[citation needed]
09/11/2012,President Obama accepts the resignation of Central Intelligence Agency director David Petraeus.[66]
13/11/2012,President Obama and Vice President Biden meet with labor leaders for input on deficit reduction.[67]
15/11/2012,The President visits the New York City area for a first-hand look at devastation from Hurricane Sandy.[68]
16/11/2012,"The President and Vice President meet with Congressional leaders to discuss the impending ""fiscal cliff"".[69] A separate meeting was held afterward with various civic leaders.[70]"
19/11/2012,"The President begins his Far East trip with a visit to Burma where he met with Aung San Sui Kyi.[71] Later, President Obama visits Cambodia and meets with Prime Minister Hun Sen.[72]"
22/11/2012,"Two turkeys, Cobbler and Gobbler, are pardoned by the President.[73]"
27/11/2012,The President and the Vice President meet with President-elect Enrique Peña Nieto of Mexico.[74]
29/11/2012,President Obama meets with Mitt Romney for lunch at the White House.[75]
03/12/2012,The President hosts a bilateral meeting with Prime Minister Boyko Borisov of Bulgaria.[76]
05/12/2012,President Obama speaks to the White House Tribal Nations Conference.[77]
07/12/2012,The President signs the Child Protection Act of 2012 into law.[78]
08/12/2012,President Obama and Vice President Biden attend the Army-Navy football game.[79]
13/12/2012,The President and First Lady welcome friends and leaders of the Jewish community to the White House to celebrate the sixth day of Hanukkah.[80]
14/12/2012,The President emotionally addresses the nation about the Sandy Hook Elementary School shooting and orders flags to be flown at half-staff at the White House and other U.S. federal government facilities worldwide in respect for the victims.[81]
16/12/2012,"President Obama speaks at an interfaith vigil in Newtown, Connecticut, with relatives of the victims and with emergency personnel who responded to the Sandy Hook Elementary School shooting.[82]"
19/12/2012,President Obama is selected as Time magazine's Person of the Year.[83]
30/12/2012,President Obama signs into law a five-year extension of the Foreign Intelligence Surveillance Act.[84]
