date,source,pos,proportion
2005-01-20,gwb,PRON,0.07243158717748241
2005-01-20,gwb,VERB,0.07246286161063331
2005-01-20,gwb,PROPN,0.07265050820953871
2005-01-20,gwb,ADP,0.0726192337763878
2005-01-20,gwb,SCONJ,0.07039874902267397
2005-01-20,gwb,ADV,0.07143080531665363
2001-01-20,gwb,DET,0.07243943391700648
2001-01-20,gwb,SYM,0.0
2001-01-20,gwb,X,0.0
2001-01-20,gwb,NUM,0.06992084432717678
2001-01-20,gwb,CCONJ,0.07251938914208043
2001-01-20,gwb,PUNCT,0.07267929959222835
2001-01-20,gwb,INTJ,0.0
2001-01-20,gwb,ADJ,0.07092028464060127
2001-01-20,gwb,PART,0.07100023986567522
2001-01-20,gwb,AUX,0.06972095626449189
2001-01-20,gwb,NOUN,0.07223954585432157
2001-01-20,gwb,PRON,0.07239945630446949
2001-01-20,gwb,VERB,0.0725993443671544
2001-01-20,gwb,PROPN,0.07263932197969138
2001-01-20,gwb,ADP,0.0719996801790997
2001-01-20,gwb,SCONJ,0.06700247861197729
2001-01-20,gwb,ADV,0.07191972495402575
2005-02-02,gwb,DET,0.061839956450734895
2005-02-02,gwb,SYM,0.04115405552531301
2005-02-02,gwb,X,0.03630919978225367
2005-02-02,gwb,NUM,0.06135002721829069
2005-02-02,gwb,CCONJ,0.06118671747414262
2005-02-02,gwb,PUNCT,0.06197604790419162
2005-02-02,gwb,INTJ,0.061594991834512794
2005-02-02,gwb,ADJ,0.06192161132280893
2005-02-02,gwb,PART,0.06086009798584649
2005-02-02,gwb,AUX,0.06069678824169842
2005-02-02,gwb,NOUN,0.061948829613500275
2005-02-02,gwb,PRON,0.061649428415895484
2005-02-02,gwb,VERB,0.061622210125204135
2005-02-02,gwb,PROPN,0.06186717474142624
2005-02-02,gwb,ADP,0.061513336962438755
2005-02-02,gwb,SCONJ,0.0608056614044638
2005-02-02,gwb,ADV,0.061703864997278174
2001-02-16,gwb,DET,0.07282110091743119
2001-02-16,gwb,SYM,0.0
2001-02-16,gwb,X,0.0
2001-02-16,gwb,NUM,0.06544888597640891
2001-02-16,gwb,CCONJ,0.07323066841415465
2001-02-16,gwb,PUNCT,0.07339449541284404
2001-02-16,gwb,INTJ,0.0
2001-02-16,gwb,ADJ,0.07306684141546527
2001-02-16,gwb,PART,0.07077326343381389
2001-02-16,gwb,AUX,0.07224770642201835
2001-02-16,gwb,NOUN,0.07331258191349935
2001-02-16,gwb,PRON,0.07216579292267365
2001-02-16,gwb,VERB,0.07232961992136304
2001-02-16,gwb,PROPN,0.06471166448230668
2001-02-16,gwb,ADP,0.07298492791612057
2001-02-16,gwb,SCONJ,0.07110091743119266
2001-02-16,gwb,ADV,0.07241153342070773
2008-05-21,gwb,DET,0.06995924704055889
2008-05-21,gwb,SYM,0.043372792548030274
2008-05-21,gwb,X,0.0
2008-05-21,gwb,NUM,0.07063846303124394
2008-05-21,gwb,CCONJ,0.06792159906850379
2008-05-21,gwb,PUNCT,0.07073549388705608
2008-05-21,gwb,INTJ,0.0
2008-05-21,gwb,ADJ,0.07005627789637105
2008-05-21,gwb,PART,0.061226470017465555
2008-05-21,gwb,AUX,0.06889190762662527
2008-05-21,gwb,NOUN,0.06947409276149816
2008-05-21,gwb,PRON,0.069377061905686
2008-05-21,gwb,VERB,0.06898893848243741
2008-05-21,gwb,PROPN,0.07034737046380748
2008-05-21,gwb,ADP,0.06928003104987386
2008-05-21,gwb,SCONJ,0.06666019794294585
2008-05-21,gwb,ADV,0.06307005627789637
2006-07-19,gwb,DET,0.07072919350682813
2006-07-19,gwb,SYM,0.027312548312290647
2006-07-19,gwb,X,0.0
2006-07-19,gwb,NUM,0.07163102293223396
2006-07-19,gwb,CCONJ,0.0642875547539294
2006-07-19,gwb,PUNCT,0.07175985570729193
2006-07-19,gwb,INTJ,0.0
2006-07-19,gwb,ADJ,0.07085802628188612
2006-07-19,gwb,PART,0.06828137078072662
2006-07-19,gwb,AUX,0.06969853130636434
2006-07-19,gwb,NOUN,0.07008502963153826
2006-07-19,gwb,PRON,0.06956969853130636
2006-07-19,gwb,VERB,0.06982736408142232
2006-07-19,gwb,PROPN,0.07124452460706003
2006-07-19,gwb,ADP,0.06905436743107446
2006-07-19,gwb,SCONJ,0.06802370523061067
2006-07-19,gwb,ADV,0.06763720690543674
2003-02-12,gwb,DET,0.08001916626736943
2003-02-12,gwb,SYM,0.0
2003-02-12,gwb,X,0.0
2003-02-12,gwb,NUM,0.0019166267369429804
2003-02-12,gwb,CCONJ,0.08049832295160518
2003-02-12,gwb,PUNCT,0.08121705797795879
2003-02-12,gwb,INTJ,0.0
2003-02-12,gwb,ADJ,0.08073790129372305
2003-02-12,gwb,PART,0.07882127455678006
2003-02-12,gwb,AUX,0.06708193579300431
2003-02-12,gwb,NOUN,0.08097747963584093
2003-02-12,gwb,PRON,0.07666506947771921
2003-02-12,gwb,VERB,0.0769046478198371
2003-02-12,gwb,PROPN,0.0785816962146622
2003-02-12,gwb,ADP,0.07977958792525155
2003-02-12,gwb,SCONJ,0.06324868231911836
2003-02-12,gwb,ADV,0.07355055103018687
2002-12-20,gwb,DET,0.07117008443908324
2002-12-20,gwb,SYM,0.0
2002-12-20,gwb,X,0.0
2002-12-20,gwb,NUM,0.04842322936412201
2002-12-20,gwb,CCONJ,0.07478890229191798
2002-12-20,gwb,PUNCT,0.07513355161123557
2002-12-20,gwb,INTJ,0.0
2002-12-20,gwb,ADJ,0.07496122695157677
2002-12-20,gwb,PART,0.0735826296743064
2002-12-20,gwb,AUX,0.06996381182147166
2002-12-20,gwb,NOUN,0.0734103050146476
2002-12-20,gwb,PRON,0.0732379803549888
2002-12-20,gwb,VERB,0.07375495433396519
2002-12-20,gwb,PROPN,0.07392727899362399
2002-12-20,gwb,ADP,0.07306565569533
2002-12-20,gwb,SCONJ,0.07237635705669482
2002-12-20,gwb,ADV,0.07220403239703602
2004-06-28,gwb,DET,0.07604671033893477
2004-06-28,gwb,SYM,0.0
2004-06-28,gwb,X,0.0
2004-06-28,gwb,NUM,0.03607709104718504
2004-06-28,gwb,CCONJ,0.07310357922719074
2004-06-28,gwb,PUNCT,0.07642646919206304
2004-06-28,gwb,INTJ,0.0
2004-06-28,gwb,ADJ,0.07633152947878097
2004-06-28,gwb,PART,0.06921105098262603
2004-06-28,gwb,AUX,0.07538213234596032
2004-06-28,gwb,NOUN,0.07623658976549891
2004-06-28,gwb,PRON,0.07500237349283205
2004-06-28,gwb,VERB,0.07557201177252444
2004-06-28,gwb,PROPN,0.07443273521313966
2004-06-28,gwb,ADP,0.07595177062565271
2004-06-28,gwb,SCONJ,0.06740719643026678
2004-06-28,gwb,ADV,0.07281876008734453
2002-05-16,gwb,DET,0.06323414977581798
2002-05-16,gwb,SYM,0.05310890428724942
2002-05-16,gwb,X,0.0
2002-05-16,gwb,NUM,0.06339163300848556
2002-05-16,gwb,CCONJ,0.06310445770185645
2002-05-16,gwb,PUNCT,0.0633731055693482
2002-05-16,gwb,INTJ,0.06180753696224108
2002-05-16,gwb,ADJ,0.06289139215177678
2002-05-16,gwb,PART,0.06303961166487568
2002-05-16,gwb,AUX,0.06319709489754326
2002-05-16,gwb,NOUN,0.06340089672805425
2002-05-16,gwb,PRON,0.06336384184977953
2002-05-16,gwb,VERB,0.06335457813021084
2002-05-16,gwb,PROPN,0.06341016044762293
2002-05-16,gwb,ADP,0.0632248860562493
2002-05-16,gwb,SCONJ,0.0628358098343647
2002-05-16,gwb,ADV,0.06326194093452403
2006-05-04,gwb,DET,0.08099352051835854
2006-05-04,gwb,SYM,0.0
2006-05-04,gwb,X,0.0
2006-05-04,gwb,NUM,0.08153347732181425
2006-05-04,gwb,CCONJ,0.07829373650107992
2006-05-04,gwb,PUNCT,0.08369330453563716
2006-05-04,gwb,INTJ,0.0
2006-05-04,gwb,ADJ,0.07667386609071274
2006-05-04,gwb,PART,0.05723542116630669
2006-05-04,gwb,AUX,0.035637149028077755
2006-05-04,gwb,NOUN,0.08315334773218143
2006-05-04,gwb,PRON,0.07397408207343413
2006-05-04,gwb,VERB,0.07883369330453564
2006-05-04,gwb,PROPN,0.05669546436285097
2006-05-04,gwb,ADP,0.08045356371490281
2006-05-04,gwb,SCONJ,0.06965442764578833
2006-05-04,gwb,ADV,0.06317494600431965
2003-02-01,gwb,DET,0.08254716981132075
2003-02-01,gwb,SYM,0.0
2003-02-01,gwb,X,0.0
2003-02-01,gwb,NUM,0.08389487870619947
2003-02-01,gwb,CCONJ,0.08355795148247978
2003-02-01,gwb,PUNCT,0.08490566037735849
2003-02-01,gwb,INTJ,0.0
2003-02-01,gwb,ADJ,0.07412398921832884
2003-02-01,gwb,PART,0.0
2003-02-01,gwb,AUX,0.05761455525606469
2003-02-01,gwb,NOUN,0.08456873315363882
2003-02-01,gwb,PRON,0.07715633423180593
2003-02-01,gwb,VERB,0.08119946091644205
2003-02-01,gwb,PROPN,0.08591644204851752
2003-02-01,gwb,ADP,0.0818733153638814
2003-02-01,gwb,SCONJ,0.056266846361185986
2003-02-01,gwb,ADV,0.06637466307277629
2004-09-02,gwb,DET,0.06512859643610575
2004-09-02,gwb,SYM,0.04598500830378383
2004-09-02,gwb,X,0.02676287086494008
2004-09-02,gwb,NUM,0.06322097042057542
2004-09-02,gwb,CCONJ,0.06499394048206832
2004-09-02,gwb,PUNCT,0.06513981776560887
2004-09-02,gwb,INTJ,0.019704654607477893
2004-09-02,gwb,ADJ,0.06507248978859015
2004-09-02,gwb,PART,0.06503882580008079
2004-09-02,gwb,AUX,0.06500516181157144
2004-09-02,gwb,NOUN,0.06508371111809327
2004-09-02,gwb,PRON,0.06511737510660263
2004-09-02,gwb,VERB,0.06510615377709951
2004-09-02,gwb,PROPN,0.06501638314107455
2004-09-02,gwb,ADP,0.06490416984604336
2004-09-02,gwb,SCONJ,0.06405134880380628
2004-09-02,gwb,ADV,0.06466852192647785
2004-10-29,gwb,DET,0.07166482910694598
2004-10-29,gwb,SYM,0.0
2004-10-29,gwb,X,0.0
2004-10-29,gwb,NUM,0.0
2004-10-29,gwb,CCONJ,0.07497243660418963
2004-10-29,gwb,PUNCT,0.0926130099228225
2004-10-29,gwb,INTJ,0.0
2004-10-29,gwb,ADJ,0.0782800441014333
2004-10-29,gwb,PART,0.05843439911797133
2004-10-29,gwb,AUX,0.08158765159867695
2004-10-29,gwb,NOUN,0.07276736493936053
2004-10-29,gwb,PRON,0.09151047409040794
