03/06/2009,"President Obama visits with King Abdullah in Saudi Arabia on his way to Cairo, Egypt to make a speech introducing himself to the Muslim world.[207]"
04/06/2009,"President Obama gives a speech in Cairo, Egypt, as a part of a worldwide attempt to repair the image of America around the world, a promise he made during his campaign for President of the United States. During the speech, President Obama notably references the Bible, the Torah, the Qur'an, and other Muslim texts in his address to the more than one thousand Cairo University students in attendance.[208] The President also announced that the U.S. Government would host a Summit on Entrepreneurship to identify how we can deepen ties between business leaders, foundations, and entrepreneurs in the United States and Muslim communities around the world.[209]"
05/06/2009,"President Obama visits Buchenwald, a former Nazi concentration camp used during World War II, with German Chancellor Angela Merkel and survivor and activist Elie Wiesel, during his trip through Germany.[210] President Obama then arrives in Paris, visits the Eiffel Tower with his family, and meets French President Sarkozy.[211]"
06/06/2009,"President Obama commemorates the 65th anniversary of D-Day in Normandy, France, along with Prime Minister Stephen Harper of Canada and Prime Minister Gordon Brown of the United Kingdom, Prince Charles and President Nicolas Sarkozy of France.[212][213]"
11/06/2009,"President Obama holds a town hall meeting in Green Bay, Wisconsin to discuss the issue of healthcare.[214]"
12/06/2009,"Prime Minister Morgan Tsvangirai of Zimbabwe visits President Obama at the White House, inside the Oval Office.[215]"
15/06/2009,Italian Prime Minister Silvio Berlusconi visits President Obama at the White House.[216] President Obama addresses the annual meeting of the American Medical Association in Chicago to discuss the rising cost of health care.[217]
17/06/2009,President Obama announces sweeping proposals to rework financial regulation[218] and move the country toward financial stability. President Obama also signs a memorandum extending certain benefits to federal employees involved in same sex partnerships.[219]
19/06/2009,"Along with other prominent fathers, Obama holds a town hall meeting at the White House to commemorate Father's Day, and bring awareness to the relationship of American fathers and children. President Obama notably identified his father as one of the greatest influences in his own life, in the short time that they were together.[220]"
22/06/2009,"President Obama signs legislation granting authority over tobacco products to the United States Food and Drug Administration in the Rose Garden of the White House.[221] President Obama also announced an $80 billion, 10 year offer by drug manufacturers to close the gap between Medicare prescription drug coverage and comprehensive health care reform.[222]"
23/06/2009,"President Obama holds a press conference to discuss the issues of healthcare, as well as the recent Iranian election protests in Iran.[223]"
26/06/2009,"The President signs the ""Cash-for-Clunkers bill"" into law to increase national fuel efficiency, as well as stimulate the automobile industry, after both Chrysler and General Motors had filed for Chapter 11 bankruptcy.[224]"
27/06/2009,The removal of American combat troops from major Iraqi cities begins.[225]
28/06/2009,President Obama meets with President Álvaro Uribe of Colombia in the Oval Office. The President and First Lady also host a reception in the East Room for LGBT Pride Month.[226]
30/06/2009,The President delivers remarks at an event in the East Room to highlight programs that have been able to make a difference in communities across the country.[227]
01/07/2009,President Obama holds an online townhall meeting to discuss health care reform. President Obama is joined by Senior Advisor Valerie Jarrett.[228]
02/07/2009,The President meets in the Roosevelt Room with leaders of companies that are creating jobs. The President also delivers remarks about innovation and jobs in the White House Rose Garden.[229]
04/07/2009,The White House celebrates Independence Day and honors military heroes and their families with a barbecue on the South Lawn. The celebrations conclude with fireworks on the White House grounds and at the Washington Memorial.[230]
06/07/2009,"The President and First Lady arrive in Moscow to meet with Russian President Dmitry Medvedev, to discuss diplomatic progress in regards to nuclear weapons, as well as the situation in Afghanistan.[231] President Obama also speaks at the graduation ceremony of the New Economic School in Moscow.[232]"
07/07/2009,"President Obama meets with Russian Prime Minister Vladimir Putin, in a continuous attempt to restructure the U.S.–Russian relationship. President Obama also meets with former Soviet President Mikhail Gorbachev in Gostinny Dvor, Russia.[233][234]"
08/07/2009,"President Obama meets with Italian President Giorgio Napolitano at the Quirinal Palace in Rome.[235] The President then attends the first day of the G8 Summit in L'Aquila, Italy, and tours the quake zone that was struck in April, 2009.[236]"
09/07/2009,"President Obama attends the second day of the G-8 Summit, and holds a bilateral meeting with Brazilian President Lula da Silva. The President also attends a working dinner hosted by Italian President Giorgio Napolitano later that day.[237]"
10/07/2009,"On the final day of the G-8 Summit, President Obama meets with South African President Jacob Zuma, President Obama also visits Pope Benedict XVI in Vatican City. The President then heads to Ghana in Africa, his first visit to any sub-saharan African nation since he was elected president.[238]"
11/07/2009,"President Obama gives a speech about Africa's hardships in regards to disease, as well as prospects for Africa's future, to the Ghanaian Parliament in Accra, Ghana.[239] The President also speaks at a ""departure ceremony"" at Kotoka International Airport in Accra, along with the Ghanaian President John Atta Mills.[240][241]"
13/07/2009,"The President nominates Dr. Regina Benjamin for the position of United States Surgeon General, noting her experience as a medical doctor in Alabama, and her multiple rebuildings of her office after natural disasters, in selecting her for the office.[242][243]"
14/07/2009,"President Obama meets with Dutch Prime Minister Jan Peter Balkenende in the Oval Office.[244] President Obama then speaks at Macomb Community College, and proposes a $12 billion effort to help two-year institutions to ""train more people [...] for the jobs of the future.""[245] President Obama also throws the first pitch at baseball's annual All-Star Game at Busch Stadium.[244]"
15/07/2009,A milestone is achieved when a Senate committee approves a plan to revamp the U.S. health care system.[246] The Senate confirmed President Obama's nominations of retired astronaut Maj. Gen. Charles Bolden as administrator of NASA and Lori Garver as the assistant administrator.[247]
16/07/2009,"President Obama gives a speech in New York City at the NAACP's 100th anniversary celebration.[248] The president also speaks at a Holmdel Township, New Jersey political rally in support of Governor Jon Corzine's re-election campaign.[249]"
17/07/2009,"President Obama gives a speech on healthcare reform, to help to pass a national healthcare bill in the Congress, and address concerns over a government run healthcare program.[250][251]"
20/07/2009,"The President meets with the Apollo 11 crew, Neil Armstrong, Michael Collins and Buzz Aldrin, in the Oval Office on the 40th Anniversary of the lunar landing.[252]"
21/07/2009,"The President and First Lady host an event celebrating country music, with performers Charley Pride, Brad Paisley and Alison Krauss and Union Station.[253]"
22/07/2009,"The President holds a primetime news conference to address concerns over the healthcare bill in Congress. President Obama also comments on the arrest of Henry Louis Gates, and the actions of the police in arresting Gates.[254] President Obama also meets with Iraqi Prime Minister Nouri al-Maliki in the Oval Office, and hold a joint news conference in the White House Rose Garden.[255]"
23/07/2009,"President Obama travels to Cleveland, Ohio to tour the Cleveland Clinic, as well as deliver further remarks about healthcare reform.[256]"
27/07/2009,"President Obama and Chinese leaders Wang Qishan, Chinese Vice Premier, and Chinese State Councilor Dai Bingguo, attend the U.S.–China Strategic and Economic Dialogue held in Washington, D.C.[257]"
29/07/2009,"President Obama holds a townhall meeting in Raleigh, North Carolina.[258]"
30/07/2009,"President Obama and Vice President Biden hold a ""beer summit"" at the White House with Harvard scholar Henry Louis Gates and the arresting officer Sgt. James Crowley of the Cambridge Police Department, in order to address the issue of race in America and discuss the arrest of Gates in his Massachusetts home on July 16, 2009.[259] Obama also discusses remarks he had made during his news conference on July 22, in which he stated that the police department had ""acted stupidly"" in arresting Gates.[260]"
30/07/2009,President Obama meets with President Gloria Macapagal Arroyo of the Philippines in the Oval Office. The 2 leaders talk about the strong relationship between the Philippines and United States. They also discuss terrorism in the Southern Philippines and environmental issues. President Arroyo is the first Asian Leader to attend discussions at the White House during Obama's Presidency.
03/08/2009,"The President meets with Sheikh Sabah Al-Ahmad Al-Jaber Al-Sabah, the Emir of Kuwait, in the Oval Office."
04/08/2009,President Obama celebrates his forty-eighth birthday at the White House.[261] President Obama also meets with National Commander of the American Legion Dave Rehbein and Executive Director Peter Gaytan.[262]
05/08/2009,"President Obama visits Elkhart, Indiana for the second time in his presidency to hold a townhall meeting about unemployment in the work force and new jobs being created.[263]"
06/08/2009,"President Obama delivers brief remarks about the confirmation of soon-to-be Supreme Court Justice Sonia Sotomayor, and expresses gratitude to the Senators who confirmed her.[264]"
07/08/2009,The President gives a statement in the Rose Garden in regards to the release of the Bureau of Labor Statistics' unemployment figures for the month of July.[265]
08/08/2009,President Obama travels to Mexico for the two-day North American Leaders' Summit with the leaders of Mexico and Canada.[266]
10/08/2009,"President Obama meets in Guadalajara, Mexico with President Felipe Calderón of Mexico and Prime Minister Stephen Harper of Canada for a trilateral meeting to discuss the global economy, climate change, security and safety, as well as the H1N1 pandemic.[267]"
11/08/2009,"President Obama holds a townhall meeting in Portsmouth, New Hampshire to answer concerns about healthcare reform.[268]"
12/08/2009,"The President holds a welcoming ceremony for newly appointed Supreme Court Justice Sonia Sotomayor in the East Room of the White House.[269] President Obama also awards the Presidential Medal of Freedom to 16 recipients, including Nancy Brinker, Pedro José Greer, Stephen Hawking, Ted Kennedy, Billie Jean King, Joseph Lowery, Joseph Medicine Crow, Sandra Day O'Connor, Sidney Poitier, Chita Rivera, Mary Robinson, Janet Rowley, Desmond Tutu, and Muhammad Yunus. Jack Kemp and Harvey Milk were also posthumously awarded the Medal of Freedom.[270]"
14/08/2009,"President Obama holds a townhall meeting, in Belgrade, Montana, to discuss health insurance reform, and the healthcare bill in Congress.[271]"
15/08/2009,"President Obama holds another townhall meeting, in Grand Junction, Colorado, to continue his emphasis on healthcare reform.[272]"
16/08/2009,"President Obama visits the Grand Canyon in Arizona with First Lady Michelle Obama, and daughters Malia and Sasha Obama.[273]"
17/08/2009,"President Obama gives a speech to the Veterans of Foreign Wars convention in Phoenix, Arizona.[274]"
18/08/2009,"President Obama, along with Vice President Biden and Secretary of State Clinton, meet with Egyptian President Hosni Mubarak in the Oval Office.[275]"
19/08/2009,"President Obama hosts NASCAR drivers Jimmie Johnson, Tony Stewart, Jeff Gordon, Richard Petty, Dale Earnhardt Jr., Carl Edwards and others in an event honoring Johnson as the winner of the 2008 Sprint Cup Championship.[276]"
29/08/2009,"President Obama gives the eulogy at the funeral service of Senator Edward Moore Kennedy.[277] Former Presidents Jimmy Carter, Bill Clinton and George W. Bush (also representing his father, former President George H. W. Bush) attend,[278] along with Vice President Biden, three former Vice Presidents, 58 senators, 21 former senators, many members of the House of Representatives, and several foreign dignitaries.[279]"
08/09/2009,"After a week of vacation at the White House, President Obama speaks at Wakefield High School in Arlington, Virginia to promote education.[280]"
09/09/2009,"President Obama attends memorial services for journalist Walter Cronkite held at New York City's Lincoln Center. Later, the president outlines his healthcare proposal in a speech to a joint session of Congress, amidst controversy in regards to a public option, illegal immigrant's access to healthcare and ""death panels"".[281]"
10/09/2009,President Obama meets with Prince General Mohammed bin Zayed Al Nahyan of Abu Dhabi in the Oval Office.[282]
11/09/2009,"President Obama addresses family members and friends who lost loved ones on September 11, 2001, in the September 11 attacks, at the Pentagon.[283] President Obama and the First Lady also meet with the Crown Prince Willem-Alexander and Princess Máxima of the Netherlands in the Yellow Oval Room of the White House.[284]"
12/09/2009,"President Obama holds a rally in Minneapolis, Minnesota at the Target Center to continue speaking about his healthcare reform.[285]"
14/09/2009,President Obama speaks about the financial crisis at Federal Hall National Memorial on Wall Street in New York City.[286]
15/09/2009,"President Obama visits the General Motors Lordstown Assembly Plant in Lordstown, Ohio.[287] President Obama also addresses the AFL–CIO at the David L. Lawrence Convention Center in Pittsburgh, Pennsylvania.[288]"
16/09/2009,"President Obama delivers remarks during a U.S. Olympians youth sporting event on the South Lawn of the White House, to promote Chicago's bid for the 2016 Summer Olympics.[289]"
