Nuclear Security Summit Press Conference, ,"1 April 2016, Walter E. Washington Convention Center, Washington, D.C. ",Data/barackobamanuclearsummitpresser.csv,https://www.americanrhetoric.com/speeches/barackobama/barackobamanuclearsummitpresser.htm
Conversation on the USSC Nomination, ,"7 April 2016, University of Chicago Law School, Chicago, Illinois",Data/barackobamausscconversation.csv,https://www.americanrhetoric.com/speeches/barackobama/barackobamausscconversation.htm
Saudi Arabia Press Conference, ,"21 April 2016, ",Data/barackobamasaudiarabiapresser.csv,https://www.americanrhetoric.com/speeches/barackobama/barackobamasaudiarabiapresser.htm
Young Leaders of the United Kingdom Town Hall, ,"23 April 2016, Lindley Hall, Royal Horticulture Halls, London, England ",Data/barackobamalondontownhall.csv,https://www.americanrhetoric.com/speeches/barackobama/barackobamalondontownhall.htm
Address to the Peoples of Europe, ,"25 April 2016, ",Data/barackobamaeuropehanover.csv,https://www.americanrhetoric.com/speeches/barackobama/barackobamaeuropehanover.htm
White House Correspondents' Dinner 2016, ,"30 April 2016, Capital Hilton, Washington, D.C.",Data/barackobamawhitehousecorrespondentsdinner2016.csv,https://www.americanrhetoric.com/speeches/barackobama/barackobamawhitehousecorrespondentsdinner2016.htm
Flint Michigan Community Address, ,"4 May 2016, Northwestern High School, Flint, Michigan",Data/barackobamaflintmichigancommunity.csv,https://www.americanrhetoric.com/speeches/barackobama/barackobamaflintmichigancommunity.htm
Howard University Commencement Speech, ,"7 May 2016, Washington, D.C.",Data/barackobamahowarduniversitycommencement.csv,https://www.americanrhetoric.com/speeches/barackobama/barackobamahowarduniversitycommencement.htm
Weekly Address on Addiction with Macklemore,h,"tml public ""-//w3c//dtd html 4.0 transitional//en""><html><head><meta content=""NO-CACHE"" http-equiv=""CACHE-CONTROL""/><meta content=""NO-CACHE"" http-equiv=""PRAGMA""/><meta content=""Global"" name=""Distribution""/><meta content=""text/html; charset=utf-8"" http-equiv=""Content-Type""/><meta content=""Barack Obama - Weekly Address on Opioid Drug Addiction with Macklemore"" name=""Title""/><title>Barack Obama - Weekly Address on Addiction with Macklemore </title></head><body bgcolor=""#00002D"" leftmargin=""0"" link=""#FFFFFF"" topmargin=""0"" vlink=""#FFFF00""><div align=""center""><a href=""https://www.americanrhetoric.com/""><img border=""0"" height=""122"" src=""../../../images/ARLogoSpeechBanksubs.jpg"" width=""745""/></a><p><script type=""text/javascript""><!--google_ad_client = ""pub-4540749582151874"";google_ad_width = 728;google_ad_height = 90;google_ad_format = ""728x90_as"";google_ad_type = ""text_image"";google_ad_channel = """";google_color_border = ""003366"";google_color_bg = ""000033"";google_color_link = ""CCCCCC"";google_color_text = ""FFBBE8"";google_color_url = ""C3D9FF"";//--></script><script src=""https://pagead2.googlesyndication.com/pagead/show_ads.js"" type=""text/javascript"">""></script></p><div align=""center""></div><table bgcolor=""#FFFFFF"" border=""0"" bordercolor=""#111111"" cellpadding=""0"" id=""AutoNumber1"" style=""border-collapse: collapse; padding-left: 30px; padding-right: 30px; padding-top: 10px; padding-bottom: 10px"" width=""745""><tr><td align=""center"" style=""padding-left: 40px; padding-right: 40px; padding-top: 7px; padding-bottom: 11px"" width=""77%""><p align=""center""></p><p align=""center""></p><p align=""center""></p><p align=""center""></p><p align=""center""> </p><p align=""center""><b><font color=""#00004A"" size=""6"">B</font><font size=""5""><font color=""#CE0A04"">arack</font> </font><font color=""#00004A"" size=""6"">O</font><font color=""#CE0A04"" size=""5"">bama</font></b></p><p align=""center""><font color=""#00004A""><b><i>Weekly Address on Opioid Addiction with Macklemore</i></b></font></p><p align=""center""></p><p align=""center""><font color=""#CE0A04"" face=""Arial"" size=""1"">Published 14 May 2016</font></p><p align=""center""><p align=""center""><video controls=""controls"" controlslist=""nodownload"" height=""290"" oncontextmenu=""return false;"" poster=""/videoclips/barackobamamacklemoreweeklyaddres2.jpg"" width=""460""><source src=""/videoclips/barackobamamacklemoreweeklyaddress.mp4"" type=""video/mp4""/><font face=""Arial"" size=""1"">Your  browser does not support the video tag.</font></video></p></p><div class=""entry-content""><div class=""entry-body""><p align=""center""><font face=""Arial"" size=""1""><a href=""../../../mp3clipsXE/barackobama/barackobamaweeklyaddresswithmacklemoreARXE%20.mp3""><font color=""#0000FF"">Audio AR-XE mp3 of Address</font></a></font></p><p align=""center""><p align=""center""><audio controls="""" style=""width: 205px; height: 30px;""><source src=""../../../mp3clipsXE/barackobama/barackobamaweeklyaddresswithmacklemoreARXE%20.mp3"" type=""audio/mpeg""/><font face=""Arial"" size=""1"">Your browser does not support the audio element.</font></audio>   <p align=""center""></p></p><p><a href=""../../PDFFiles/Barack%20Obama%20-%20Weekly%20Address%20Opioid%20Addiction%20Macklemore.pdf""><img border=""0"" height=""37"" src=""../../../images/PDF_icon.gif"" width=""41""/></a><font color=""#0000FF"" face=""Arial"" size=""1""><a href=""../../PDFFiles/Barack%20Obama%20-%20Weekly%20Address%20Opioid%20Addiction%20Macklemore.pdf""><font color=""#0000FF"">click for pdf</font></a></font></p><p align=""left""> </p><p align=""left""><font color=""#FF0000"" face=""Arial"" size=""1"">[AUTHENTICITY CERTIFIED: Text version below transcribed directly from audio]</font></p><div class=""caption-line caption-line-highlight"" data-time=""11.01"" id=""cp-0""><div class=""caption-line-text""><p align=""left"" style=""line-height: 150%""><font face=""Verdana"" size=""2""><b><font color=""#000048"">President 				Obama:</font></b> Hi, everybody. I've got a special guest with 				me this week: <a href=""https://en.wikipedia.org/wiki/Macklemore""><font color=""#0000FF"">Macklemore</font></a>. Now, for those of you who don't share the 				same love for hip-hop that I do, he's a Grammy-winning artist, but he 				is 				also an advocate who's giving voice to a disease that we too often 				just whisper about: the disease of addiction.</font></p><p align=""left"" style=""line-height: 150%""><font face=""Verdana"" size=""2""><b><font color=""#CE0A04"">				Macklemore:</font></b> Hey, everybody. I'm here with President 				Obama because I take this personally. I abused prescription 				drugs and I battled addiction. If I hadn't gotten the help that I 				needed when I needed it, I definitely would not be here today. And I want 				to help others facing the same challenges that I did.</font></p><p align=""left"" style=""line-height: 150%""><font face=""Verdana"" size=""2""><b><font color=""#000048"">President 				Obama: </font></b> And drug overdoses now take more lives every 				year than traffic accidents. Deaths from opioid overdoses have 				tripled since 2000. A lot of [the] time, they're from legal drugs 				prescribed by a doctor. So, addiction doesn't always start in 				some dark alley; it often starts in a medicine cabinet. In 				fact, 				<a href=""http://kff.org/report-section/kaiser-health-tracking-poll-april-2016-substance-abuse-and-mental-health/?hsCtaTracking=ee1cc395-7785-46d2-bd19-e574e8b80bd0|2a9bd70c-0b54-4b7e-a567-991fed0029fe""><font color=""#0000FF"">a new study released this month</font></a> found that 44 percent of 				Americans know someone who has been addicted to prescription 				pain killers.</font></p><p align=""left"" style=""line-height: 150%""><font face=""Verdana"" size=""2""><b><font color=""#CE0A04"">				Macklemore:</font></b> I didn't just know someone -- I lost 				someone. My friend Kevin overdosed on painkillers when he was 				just 21 years old. Addiction is like any other disease -- it 				doesn't discriminate. It doesn't care what color you are, 				whether you're a guy or a girl, rich or poor, whether you live 				in a[n] inner-city, a suburb, or rural America. This doesn't just 				happen to other people's kids or in some other neighborhood. It 				can happen to any of us.</font></p><p align=""left"" style=""line-height: 150%""><font face=""Verdana"" size=""2""><b><font color=""#000048"">President 				Obama:</font></b> That's why just talking about this crisis 				isn't enough. We need to get treatment to more people who need 				it. My Administration is working with communities to reduce 				overdose deaths, including with medication. We're working with 				law enforcement to help people get into treatment instead of 				jail. And under Obamacare, health plans in the Marketplace have 				to include coverage for treatment. </font></p><p align=""left"" style=""line-height: 150%""><font face=""Verdana"" size=""2""><b><font color=""#CE0A04"">				Macklemore:</font></b> I know recovery isn't easy or quick, but 				along with the 12-step program, treatment has saved my life. 				And recovery works. We need our leaders in Washington to fund it, 				and for people to know how to find it. </font></p><p align=""left"" style=""line-height: 150%""><font face=""Verdana"" size=""2""><b><font color=""#000048"">President 				Obama:</font></b> We all need to do more to make that happen. 				I've asked Congress to expand access to recovery services, and 				to give first responders the tools they need to treat overdoses 				before it's too late. This week, the House passed several bills 				about opioids -- which is great -- but unless they also make investments in 				more treatment, it won't get Americans the help that they need. On 				top of funding, doctors also need more training about the power 				of pain medication they prescribe, and the risks that those pain 				medications carry.  				Another way our country can help those suffering in private is 				to make this conversation public. </font></p><p align=""left"" style=""line-height: 150%""><font face=""Verdana"" size=""2""><b><font color=""#CE0A04"">				Macklemore:</font></b> When you're going through it, it's hard 				to imagine there could be anything worse than addiction. But 				shame and the stigma associated with the disease keeps too many 				people from seeking the help that they actually need. Addiction isn't a 				personal choice or a personal failing, and sometimes it takes 				more than a strong will to get better. It takes a strong 				community and accessible resources. </font></p><p align=""left"" style=""line-height: 150%""><font face=""Verdana"" size=""2""><b><font color=""#000048"">President 				Obama:</font></b> The good news is, there's hope. When we talk 				about opioid abuse as the public health problem that it is, more 				people will seek the help that they need. More people will find the 				strength to recover, just like Macklemore and millions of 				Americans have. We'll see fewer preventable deaths and fewer 				broken families.</font></p><p align=""left"" style=""line-height: 150%""><font face=""Verdana"" size=""2""><b><font color=""#CE0A04"">				Macklemore:</font></b> We have to tell people who need help that 				it's okay to ask for it. We've got to make sure they know where to 				get it.</font></p><p align=""left"" style=""line-height: 150%""><font face=""Verdana"" size=""2""><b><font color=""#000048"">President 				Obama:</font></b> We all have a role to play. Even if we haven't 				fought this battle in our own lives, there's a good chance we 				know someone who has -- or who is.</font></p></div></div><div class=""caption-line"" data-time=""233.533"" id=""cp-88""><div class=""caption-line-text""><p align=""left"" style=""line-height: 150%""><font face=""Verdana"" size=""2""><b><font color=""#CE0A04"">				Macklemore:</font></b> President Obama and I just had a powerful 				conversation here at the White House about opioid abuse and 				what we can do about it.  You can catch it this summer on 				MTV. And to find treatment in your area, call 1-800-662-HELP.				</font></p><p align=""left"" style=""line-height: 150%""><font face=""Verdana"" size=""2""><b><font color=""#000048"">President 				Obama: </font></b> Thanks, everybody. Thanks, Macklemore. </font><p align=""left"" style=""line-height: 150%""><font face=""Verdana"" size=""2""><b><font color=""#CE0A04"">				Macklemore:  </font></b>Thank you.</font><p align=""left"" style=""line-height: 150%""><font face=""Verdana"" size=""2""><font color=""#000048""><b>President 				Obama: </b>A</font>nd have a great weekend.</font></p></p></p></div></div><hr/><font face=""Arial"" p="""" size=""1""><p align=""left""><span style=""white-space:nowrap;""><font face=""Verdana"" size=""2""><a href=""https://www.amazon.com/Great-Speeches-Better-Speaking-Audio/dp/0071472290/ref=pd_bbs_sr_1?ie=UTF8&amp;s=books&amp;qid=1211077593&amp;sr=8-1""><img border=""0"" height=""147"" src=""../../../michaeleidenmullerbookmcgrawhillsmaller.jpg"" width=""103""/></a></font></span><font face=""Verdana"" size=""2""><span style=""white-space:nowrap;""><font face=""Arial"" size=""1""><a href=""https://www.amazon.com/gp/product/0071472290/ref=s9sims_c2_img1-rfc_p-2991_g1?pf_rd_m=ATVPDKIKX0DER&amp;pf_rd_s=center-2&amp;pf_rd_r=0DD2XY20XFXSQXG4XRD4&amp;pf_rd_t=101&amp;pf_rd_p=320448701&amp;pf_rd_i=507846""><font color=""#0000FF"">Book/CDs by Michael E. Eidenmuller, Published by McGraw-Hill (2008)</font></a></font></span></font><p align=""left""><font face=""Arial"" size=""1""><u>Audio Source</u>: 		</font></p></p></font><font face=""Arial"" size=""1"">WhiteHouse.gov<p align=""left""><u>Audio Note</u>: AR-XE = American Rhetoric Extreme Enhancement</p></font><font color=""#008000"" face=""Arial"" size=""1""><p align=""left""><b><u>Page Updated</u>: 1/3/21</b></p></font><p align=""left""><font face=""arial, helvetica"" size=""1""><font face=""Arial"" size=""1""><u>U.S. Copyright Status</u>:</font><font color=""#000000"" face=""Arial"" p="""" size=""1""><b><font color=""#008000"">Text, Audio, Video = Public domain.</font></b></font></font></p></p></div></div></td><td align=""center"" bgcolor=""#940F04"" bordercolor=""#940F04"" style=""padding-left: 5px; padding-right: 5px; padding-top: 7px; padding-bottom: 11px"" valign=""top"" width=""161""><p align=""center""><p> </p><p> </p><p> </p><p> </p><p> </p><p> </p><p> </p><p> </p><p> </p><p> </p><p> </p><p> </p><p> </p><p> </p><p> </p><p> </p><p> </p><p> </p><p> </p><p> </p><p> </p><p> </p><p> </p><p> </p><p> </p><p> </p><p> </p><p> </p><p> </p><p> </p><p> </p><p> </p><p> </p><p> </p><p> </p><p> </p><p> </p><p> </p><p> </p><p> </p><p> </p><p> </p><p> </p><p> </p><p> </p><p align=""center""><script type=""text/javascript""><!--google_ad_client = ""pub-4540749582151874"";/* arleftcolumnnew */google_ad_slot = ""3405203421"";google_ad_width = 160;google_ad_height = 600;//--></script><script src=""https://pagead2.googlesyndication.com/pagead/show_ads.js"" type=""text/javascript"">""></script><p align=""center""></p></p></p></td></tr></table><div align=""center""><script type=""text/javascript"">    google_ad_client = ""ca-pub-4540749582151874"";    google_ad_slot = ""7079952559"";    google_ad_width = 336;    google_ad_height = 280;</script><!-- New Large Rectangle --><script src=""//pagead2.googlesyndication.com/pagead/show_ads.js"" type=""text/javascript""></script><center><table bgcolor=""#800000"" border=""0"" bordercolor=""#111111"" cellpadding=""0"" cellspacing=""0"" height=""67"" id=""AutoNumber2"" style=""border-collapse: collapse"" width=""265""><tr><td height=""67"" style=""padding-top: 10; padding-bottom: 10"" width=""265""><p align=""center""><font face=""Arial"" size=""4""><a href=""../../../../newtop100speeches.htm"" style=""text-decoration: none; color: #FFFFFF"">Top 100 American Speeches</a></font></p><p align=""center""><font face=""Arial"" size=""4""><a href=""/speechbank.htm"" style=""text-decoration: none; color: #FFFFFF"">Online Speech Bank</a></font></p><p align=""center""><font face=""Arial"" size=""4""><a href=""../../../../moviespeeches.htm"" style=""text-decoration: none; color: #FFFFFF"">Movie Speeches</a></font></p><p align=""center""><font color=""#FFFFFF"" face=""Arial"" size=""1"">© Copyright 2001-Present.  <br/>American Rhetoric.<br/>HTML transcription by Michael E. Eidenmuller.</font></p></td></tr></table></center></div></div></body></html",Data/barackobamaweeklyaddictionmacklemore.csv,https://www.americanrhetoric.com/speeches/barackobama/weeklyaddresses/barackobamaweeklyaddictionmacklemore.htm
Address to the People of Vietnam, ,"24 May 2016, National Convention Center, Hanoi, Vietnam",Data/barackobamanationalconventioncentervietnam.csv,https://www.americanrhetoric.com/speeches/barackobama/barackobamanationalconventioncentervietnam.htm
Address in Vietnam on Business Development, ,"24 May 2016, Dreamplex, Ho Chi Minh City, Vietnam",Data/barackobamavietnambusinessdevelopment.csv,https://www.americanrhetoric.com/speeches/barackobama/barackobamavietnambusinessdevelopment.htm
Vietnam YSEALI Town Hall, ,"25 May 2016, GEM Convention Center, Ho Chi Minh City, Vietnam",Data/barackobamaYSEALIVietnam.csv,https://www.americanrhetoric.com/speeches/barackobama/barackobamaYSEALIVietnam.htm
Press Conference with PM Shinzo Abe in Japan, ,"25 May 2016, Shima City, Japan",Data/barackobamashinzoabepresser.csv,https://www.americanrhetoric.com/speeches/barackobama/barackobamashinzoabepresser.htm
Post G7 Presser in Japan, ,"26 May 2016, Shima City, Japan",Data/barackobamajapanpostG7presser.csv,https://www.americanrhetoric.com/speeches/barackobama/barackobamajapanpostG7presser.htm
Address at the Hiroshima Peace Memorial, ,"27 May 2016, Hiroshima, Japan",Data/barackobamahiroshimaspeech.csv,https://www.americanrhetoric.com/speeches/barackobama/barackobamahiroshimaspeech.htm
U.S. Air Force Academy Commencement Address, ,"2 June 2016, United States Air Force Academy, Colorado Springs, Colorado",Data/barackobamaairforceacademycommencement.csv,https://www.americanrhetoric.com/speeches/barackobama/barackobamaairforceacademycommencement.htm
Presidential Endorsement of Hillary Clinton,h,"tml public ""-//w3c//dtd html 4.0 transitional//en""><html><head><meta content=""NO-CACHE"" http-equiv=""CACHE-CONTROL""/><meta content=""NO-CACHE"" http-equiv=""PRAGMA""/><meta content=""Global"" name=""Distribution""/><meta content=""text/html; charset=utf-8"" http-equiv=""Content-Type""/><meta content=""Barack Obama - Presidential Endorsement of Hillary Clinton"" name=""Title""/><title>Barack Obama - Presidential Endorsement of Hillary Clinton </title></head><body bgcolor=""#00002D"" leftmargin=""0"" link=""#FFFFFF"" topmargin=""0"" vlink=""#FFFF00""><div align=""center""><a href=""https://www.americanrhetoric.com/""><img border=""0"" height=""122"" src=""../../images/ARLogoSpeechBanksubs.jpg"" width=""745""/></a><p><script type=""text/javascript""><!--google_ad_client = ""pub-4540749582151874"";google_ad_width = 728;google_ad_height = 90;google_ad_format = ""728x90_as"";google_ad_type = ""text_image"";google_ad_channel = """";google_color_border = ""003366"";google_color_bg = ""000033"";google_color_link = ""CCCCCC"";google_color_text = ""FFBBE8"";google_color_url = ""C3D9FF"";//--></script><script src=""https://pagead2.googlesyndication.com/pagead/show_ads.js"" type=""text/javascript"">""></script></p><div align=""center""></div><table bgcolor=""#FFFFFF"" border=""0"" bordercolor=""#111111"" cellpadding=""0"" id=""AutoNumber1"" style=""border-collapse: collapse; padding-left: 30px; padding-right: 30px; padding-top: 10px; padding-bottom: 10px"" width=""745""><tr><td align=""center"" style=""padding-left: 40px; padding-right: 40px; padding-top: 7px; padding-bottom: 11px"" width=""77%""><p align=""center""></p><p align=""center""></p><p align=""center""></p><p align=""center""></p><p align=""center""> </p><p align=""center""><b><font color=""#00004A"" size=""6"">B</font><font size=""5""><font color=""#CE0A04"">arack</font> </font><font color=""#00004A"" size=""6"">O</font><font color=""#CE0A04"" size=""5"">bama</font></b></p><p align=""center""><font color=""#00004A""><b><i>Presidential Endorsement of Hillary Rodham Clinton</i></b></font></p><p align=""center""></p><p align=""center""><font color=""#CE0A04"" face=""Arial"" size=""1"">Published 9 June 2016</font></p><p align=""center""><iframe allowfullscreen="""" frameborder=""0"" height=""290"" src=""https://www.youtube.com/embed/S9W0F2mz1jc"" width=""460""></iframe></p><div class=""entry-content""><div class=""entry-body""><p align=""center""><font face=""Arial"" size=""1""><a href=""../../mp3clipsXE/barackobama/barackobamahillaryclintonendorsementARXE.mp3""><font color=""#0000FF"">Audio AR-XE mp3 of Address</font></a></font></p><p align=""center""><p align=""center""></p></p><p align=""center""><p align=""center""><audio controls="""" style=""width: 275px; height: 40px;""><source src=""../../mp3clipsXE/barackobama/barackobamahillaryclintonendorsementARXE.mp3"" type=""audio/mpeg""/><font face=""Arial"" size=""1"">Your browser does not support the audio element.</font></audio></p></p><p><a href=""../PDFFiles/Barack%20Obama%20-%20Hillary%20Clinton%20Endorsement.pdf""><img border=""0"" height=""37"" src=""../../images/PDF_icon.gif"" width=""41""/></a><font color=""#0000FF"" face=""Arial"" size=""1""><a href=""../PDFFiles/Barack%20Obama%20-%20Hillary%20Clinton%20Endorsement.pdf""><font color=""#0000FF"">click for pdf</font></a></font></p><p align=""left""> </p><p align=""left""> </p><p align=""left""><font color=""#FF0000"" face=""Arial"" size=""1"">[AUTHENTICITY CERTIFIED: Text version below transcribed directly from audio]</font></p><p align=""left"" style="" line-height:150%""><font face=""Verdana"" size=""2"">For more than a year now, across thousands of miles and all 50 states, 		tens of millions of Americans have made their voices heard.</font></p><p align=""left"" style="" line-height:150%""><font face=""Verdana"" size=""2"">Today, I just want to add mine.</font></p><p align=""left"" style="" line-height:150%""><font face=""Verdana"" size=""2"">I want to congratulate Hillary Clinton on making history as the 		presumptive Democratic nominee for President of the United States.</font></p><p align=""left"" style="" line-height:150%""><font face=""Verdana"" size=""2"">Look, I know how hard this job can be. That’s why I know Hillary will be 		so good at it.		In fact, I don't think there's ever been someone so qualified to hold 		this office.		She’s got the courage, the compassion, and the heart to get the job done.		And I say that as somebody who had to debate or more than 20 times.</font></p><p align=""left"" style="" line-height:150%""><font face=""Verdana"" size=""2"">Even after our own hard-fought campaign, in a testament to her 		character, she agreed to serve our country as Secretary of State. From 		the decision we made in the Situation Room		to get bin Laden to our pursuit of diplomacy in capitals around the 		world, I have seen her judgment. I've seen her toughness. I've seen her 		commitment to our values up close.		I've seen her determination to give every American a fair shot at 		opportunity no matter how tough the fight was. That's what has always 		driven her -- and it still does. </font></p><p align=""left"" style="" line-height:150%""><font face=""Verdana"" size=""2"">So, I want those of you who've been with me from the beginning of this 		incredible journey to be the first to know that I'm with her.		I am fired up. And I cannot wait to get out there and campaign for 		Hillary.</font></p><p align=""left"" style="" line-height:150%""><font face=""Verdana"" size=""2"">I also want to thank everybody who turned out to vote and who worked so hard 		for our candidates. This has been a hard-fought race. I know some say 		these primaries have somehow left the Democratic Party more divided. 		Well, you know, they said that eight years ago as well. But just like 		eight years ago, there are millions of Americans -- not just Democrats 		-- who've cast their ballots for the very first time.</font></p><p align=""left"" style="" line-height:150%""><font face=""Verdana"" size=""2"">And a lot of that is thanks to Senator Bernie Sanders, who has run an 		incredible campaign.</font></p><p align=""left"" style="" line-height:150%""><font face=""Verdana"" size=""2"">I had a great meeting with him this week, and I thanked him for shining a 		spotlight on issues like economic inequality, and the outside influence 		of money in our politics, and bringing young people into the process. Embracing that message is going to help us win in November. But more 		importantly, it will make the Democratic Party stronger and it will make 		America stronger. </font></p><p align=""left"" style="" line-height:150%""><font face=""Verdana"" size=""2"">Secretary Clinton and Senator Sanders may have been rivals during this 		primary, but they're both patriots who love this country, and they share 		a vision for the America that we all believe in -- an America that's 		hopeful, an America that's big hearted, an America that is strong and 		fair and gives every child the same chance that we had. </font></p><p align=""left"" style="" line-height:150%""><font face=""Verdana"" size=""2"">Those are the values that unite us as Democrats.</font></p><p align=""left"" style="" line-height:150%""><font face=""Verdana"" size=""2"">Those are the values that make America great.</font></p><p align=""left"" style="" line-height:150%""><font face=""Verdana"" size=""2"">Those are the values that are going to be tested in this election. 		</font></p><p align=""left"" style="" line-height:150%""><font face=""Verdana"" size=""2"">And, 		if we all come together, in common effort,		I'm convinced we won't just win in November -- we'll build on the progress 		that		we’ve made and we will win a brighter future for this country that we 		love.</font></p><font face=""Arial"" size=""1""><hr/><font face=""Arial"" p="""" size=""1""><p align=""left""><span style=""white-space:nowrap;""><font face=""Verdana"" size=""2""><a href=""https://www.amazon.com/Great-Speeches-Better-Speaking-Audio/dp/0071472290/ref=pd_bbs_sr_1?ie=UTF8&amp;s=books&amp;qid=1211077593&amp;sr=8-1""><img border=""0"" height=""147"" src=""../../michaeleidenmullerbookmcgrawhillsmaller.jpg"" width=""103""/></a></font></span><font face=""Verdana"" size=""2""><span style=""white-space:nowrap;""><font face=""Arial"" size=""1""><a href=""https://www.amazon.com/gp/product/0071472290/ref=s9sims_c2_img1-rfc_p-2991_g1?pf_rd_m=ATVPDKIKX0DER&amp;pf_rd_s=center-2&amp;pf_rd_r=0DD2XY20XFXSQXG4XRD4&amp;pf_rd_t=101&amp;pf_rd_p=320448701&amp;pf_rd_i=507846""><font color=""#0000FF"">Book/CDs by Michael E. Eidenmuller, Published by McGraw-Hill (2008)</font></a></font></span></font><p align=""left""><font face=""Arial"" size=""1""><u>Audio Source</u>: 		C-SPAN.org</font></p></p></font><font face=""Arial"" size=""1""><p align=""left""><u>Audio Note</u>: AR-XE = American Rhetoric Extreme Enhancement</p></font><font color=""#00004A"" face=""Arial"" size=""1""><p align=""left""></p></font><font face=""arial, helvetica"" size=""1""><font face=""Arial"" size=""1""><u>U.S. Copyright Status</u>:</font><font color=""#000000"" face=""Arial"" p="""" size=""1""><b><font color=""#008000"">Text and Audio = Public domain.</font></b></font></font></font></div></div></td><td align=""center"" bgcolor=""#940F04"" bordercolor=""#940F04"" style=""padding-left: 5px; padding-right: 5px; padding-top: 7px; padding-bottom: 11px"" valign=""top"" width=""161""><p align=""center""></p></td></tr></table><div align=""center""><script type=""text/javascript"">    google_ad_client = ""ca-pub-4540749582151874"";    google_ad_slot = ""7079952559"";    google_ad_width = 336;    google_ad_height = 280;</script><!-- New Large Rectangle --><script src=""//pagead2.googlesyndication.com/pagead/show_ads.js"" type=""text/javascript""></script><center><table bgcolor=""#800000"" border=""0"" bordercolor=""#111111"" cellpadding=""0"" cellspacing=""0"" height=""67"" id=""AutoNumber2"" style=""border-collapse: collapse"" width=""265""><tr><td height=""67"" style=""padding-top: 10; padding-bottom: 10"" width=""265""><p align=""center""><font face=""Arial"" size=""4""><a href=""../../../newtop100speeches.htm"" style=""text-decoration: none; color: #FFFFFF"">Top 100 American Speeches</a></font></p><p align=""center""><font face=""Arial"" size=""4""><a href=""/speechbank.htm"" style=""text-decoration: none; color: #FFFFFF"">Online Speech Bank</a></font></p><p align=""center""><font face=""Arial"" size=""4""><a href=""../../../moviespeeches.htm"" style=""text-decoration: none; color: #FFFFFF"">Movie Speeches</a></font></p><p align=""center""><font color=""#FFFFFF"" face=""Arial"" size=""1"">© Copyright 2001-Present.  <br/>American Rhetoric.</font></p></td></tr></table></center></div></div></body></html",Data/barackobamahillaryclintonpresidentialendorsement.csv,https://www.americanrhetoric.com/speeches/barackobama/barackobamahillaryclintonpresidentialendorsement.htm
Statement on the Orlando Florida Shootings, ,"12 June 2016, White House",Data/barackobamaorlandoshootings.csv,https://www.americanrhetoric.com/speeches/barackobama/barackobamaorlandoshootings.htm
Counter ISIL Meeting Briefing, ,"14 June 2016, Treasury Department, Washington, D.C.",Data/barackobamaISILcounter.csv,https://www.americanrhetoric.com/speeches/barackobama/barackobamaISILcounter.htm
United State of Women Summit Address, ,"14 June 2016, Walter E. Washington Convention Center, Washington, D.C.",Data/barackobamaunitedstateofwomensummit.csv,https://www.americanrhetoric.com/speeches/barackobama/barackobamaunitedstateofwomensummit.htm
"Statement to the Community of Orlando, Florida", ,"16 July 2016, Phillips Center for the Performing Arts, Orlando, Florida",Data/barackobamaorlandocommunitystmt.csv,https://www.americanrhetoric.com/speeches/barackobama/barackobamaorlandocommunitystmt.htm
Remarks Following USSC Ruling in US v Texas, ,"23 June 2016, White House, Washington, D.C.",Data/barackobamausvstexasimmigration.csv,https://www.americanrhetoric.com/speeches/barackobama/barackobamausvstexasimmigration.htm
Barack Obama Address to the Parliament of Canada (text-audio-video), ,"29 June 2016, House of Commons Chamber, Ottawa, Canada",Data/barackobamaparliamentofcanadaspeech.csv,https://www.americanrhetoric.com/speeches/barackobama/barackobamaparliamentofcanadaspeech.htm
Press Conference Following 2016 NATO Summit, ,"9 July 2016, Warsaw, Poland",Data/barackobamapostnatopresser2016.csv,https://www.americanrhetoric.com/speeches/barackobama/barackobamapostnatopresser2016.htm
Dallas Police Memorial Address, ,"12 July 2016,Dallas, Texas",Data/barackobamadallaspolicememorial.csv,https://www.americanrhetoric.com/speeches/barackobama/barackobamadallaspolicememorial.htm
2016 Democratic National Convention Address, ,"27 July 2016, Philadelphia, Pennsylvania",Data/barackobamadnc2016.csv,https://www.americanrhetoric.com/speeches/convention2016/barackobamadnc2016.htm
ISIL Press Conference, ,"4 August 2016, Pentagon, Arlington, Virginia",Data/barackobamaisilpressconference.csv,https://www.americanrhetoric.com/speeches/barackobama/barackobamaisilpressconference.htm
Baton Rouge Flooding Press Statement, ,"23 August 2016, Baton Rouge, Louisiana",Data/barackobamabatonrougeflooding.csv,https://www.americanrhetoric.com/speeches/barackobama/barackobamabatonrougeflooding.htm
Press Conference After G20 Summit, ,"5 September 2016, Hangzhou, China",Data/barackobamag20chinapresser.csv,https://www.americanrhetoric.com/speeches/barackobama/barackobamag20chinapresser.htm
Address to the People of Laos, ,"6 September 2016, Lao National Cultural Hall, Vientiane, Laos",Data/barackobamalaospeople.csv,https://www.americanrhetoric.com/speeches/barackobama/barackobamalaospeople.htm
Post ASEAN Press Conference, ,"8 September 2016, Vientiane, Laos",Data/barackobamapostASEANpresser.csv,https://www.americanrhetoric.com/speeches/barackobama/barackobamapostASEANpresser.htm
Address on the 15-Year Anniversary of 9/11, ,"11 September 2016, Arlington, Virginia",Data/barackobama91115years.csv,https://www.americanrhetoric.com/speeches/barackobama/barackobama91115years.htm
