date,source,emotion,emoValue
2009-05-22,nyt,trust,0.14393939393939395
2009-05-22,nyt,surprise,0.01893939393939394
2009-05-22,nyt,positive,0.1893939393939394
2009-05-22,nyt,negative,0.17803030303030304
2009-05-22,nyt,sadness,0.09848484848484848
2009-05-22,nyt,disgust,0.05303030303030303
2009-05-22,nyt,joy,0.026515151515151516
2009-05-22,nyt,anticipation,0.06060606060606061
2009-05-22,wsj,fear,0.14634146341463414
2009-05-22,wsj,anger,0.09059233449477352
2009-05-22,wsj,trust,0.14982578397212543
2009-05-22,wsj,surprise,0.027874564459930314
2009-05-22,wsj,positive,0.1916376306620209
2009-05-22,wsj,negative,0.1602787456445993
2009-05-22,wsj,sadness,0.08013937282229965
2009-05-22,wsj,disgust,0.05226480836236934
2009-05-22,wsj,joy,0.024390243902439025
2009-05-22,wsj,anticipation,0.07665505226480836
2009-06-15,oba,fear,0.1347517730496454
2009-06-15,oba,anger,0.11347517730496454
2009-06-15,oba,trust,0.1347517730496454
2009-06-15,oba,surprise,0.02127659574468085
2009-06-15,oba,positive,0.19148936170212766
2009-06-15,oba,negative,0.1773049645390071
2009-06-15,oba,sadness,0.07801418439716312
2009-06-15,oba,disgust,0.04964539007092199
2009-06-15,oba,joy,0.03546099290780142
2009-06-15,oba,anticipation,0.06382978723404255
2009-06-15,nyt,fear,0.09345794392523364
2009-06-15,nyt,anger,0.08722741433021806
2009-06-15,nyt,trust,0.1557632398753894
2009-06-15,nyt,surprise,0.0529595015576324
2009-06-15,nyt,positive,0.2118380062305296
2009-06-15,nyt,negative,0.1838006230529595
2009-06-15,nyt,sadness,0.06542056074766354
2009-06-15,nyt,disgust,0.024922118380062305
2009-06-15,nyt,joy,0.059190031152647975
2009-06-15,nyt,anticipation,0.06542056074766354
2009-06-15,wsj,fear,0.10714285714285714
2009-06-15,wsj,anger,0.08928571428571429
2009-06-15,wsj,trust,0.12797619047619047
2009-06-15,wsj,surprise,0.047619047619047616
2009-06-15,wsj,positive,0.18452380952380953
2009-06-15,wsj,negative,0.19940476190476192
2009-06-15,wsj,sadness,0.07142857142857142
2009-06-15,wsj,disgust,0.02976190476190476
2009-06-15,wsj,joy,0.05357142857142857
2009-06-15,wsj,anticipation,0.08928571428571429
2009-07-15,oba,fear,0.05315203955500618
2009-07-15,oba,anger,0.04326328800988875
2009-07-15,oba,trust,0.14956736711990112
2009-07-15,oba,surprise,0.04697156983930779
2009-07-15,oba,positive,0.32138442521631644
2009-07-15,oba,negative,0.0865265760197775
2009-07-15,oba,sadness,0.0630407911001236
2009-07-15,oba,disgust,0.021013597033374538
2009-07-15,oba,joy,0.09023485784919653
2009-07-15,oba,anticipation,0.12484548825710753
2009-07-15,nyt,fear,0.08421052631578947
2009-07-15,nyt,anger,0.07368421052631578
2009-07-15,nyt,trust,0.2
2009-07-15,nyt,surprise,0.05263157894736842
2009-07-15,nyt,positive,0.3473684210526316
2009-07-15,nyt,negative,0.07368421052631578
2009-07-15,nyt,sadness,0.042105263157894736
2009-07-15,nyt,disgust,0.010526315789473684
2009-07-15,nyt,joy,0.042105263157894736
2009-07-15,nyt,anticipation,0.07368421052631578
2009-07-15,wsj,fear,0.10810810810810811
2009-07-15,wsj,anger,0.0
2009-07-15,wsj,trust,0.10810810810810811
2009-07-15,wsj,surprise,0.05405405405405406
2009-07-15,wsj,positive,0.35135135135135137
2009-07-15,wsj,negative,0.10810810810810811
2009-07-15,wsj,sadness,0.0
2009-07-15,wsj,disgust,0.0
2009-07-15,wsj,joy,0.08108108108108109
2009-07-15,wsj,anticipation,0.1891891891891892
2009-09-24,oba,fear,0.08842443729903537
2009-09-24,oba,anger,0.06591639871382636
2009-09-24,oba,trust,0.15755627009646303
2009-09-24,oba,surprise,0.027331189710610933
2009-09-24,oba,positive,0.2572347266881029
2009-09-24,oba,negative,0.1189710610932476
2009-09-24,oba,sadness,0.05466237942122187
2009-09-24,oba,disgust,0.03295819935691318
2009-09-24,oba,joy,0.08279742765273312
2009-09-24,oba,anticipation,0.11414790996784566
2009-09-24,nyt,fear,0.06944444444444445
2009-09-24,nyt,anger,0.05092592592592592
2009-09-24,nyt,trust,0.1527777777777778
2009-09-24,nyt,surprise,0.032407407407407406
2009-09-24,nyt,positive,0.28703703703703703
2009-09-24,nyt,negative,0.11574074074074074
2009-09-24,nyt,sadness,0.046296296296296294
2009-09-24,nyt,disgust,0.018518518518518517
2009-09-24,nyt,joy,0.08333333333333333
2009-09-24,nyt,anticipation,0.14351851851851852
2009-09-24,wsj,fear,0.07947019867549669
2009-09-24,wsj,anger,0.046357615894039736
2009-09-24,wsj,trust,0.19205298013245034
2009-09-24,wsj,surprise,0.013245033112582781
2009-09-24,wsj,positive,0.33112582781456956
2009-09-24,wsj,negative,0.1456953642384106
2009-09-24,wsj,sadness,0.052980132450331126
2009-09-24,wsj,disgust,0.026490066225165563
2009-09-24,wsj,joy,0.026490066225165563
2009-09-24,wsj,anticipation,0.08609271523178808
2009-10-09,oba,fear,0.12527312454479242
2009-10-09,oba,anger,0.08448652585579024
2009-10-09,oba,trust,0.12964311726147124
2009-10-09,oba,surprise,0.037873270211216316
2009-10-09,oba,positive,0.19664967225054625
2009-10-09,oba,negative,0.15659140568099053
2009-10-09,oba,sadness,0.0721048798252003
2009-10-09,oba,disgust,0.03641660597232338
2009-10-09,oba,joy,0.07793153678077203
2009-10-09,oba,anticipation,0.08302986161689731
2009-10-09,nyt,fear,0.03763440860215054
2009-10-09,nyt,anger,0.01881720430107527
2009-10-09,nyt,trust,0.22580645161290322
2009-10-09,nyt,surprise,0.06182795698924731
2009-10-09,nyt,positive,0.31451612903225806
2009-10-09,nyt,negative,0.051075268817204304
2009-10-09,nyt,sadness,0.01881720430107527
2009-10-09,nyt,disgust,0.021505376344086023
2009-10-09,nyt,joy,0.12365591397849462
2009-10-09,nyt,anticipation,0.12634408602150538
2009-10-09,wsj,fear,0.03902439024390244
2009-10-09,wsj,anger,0.03902439024390244
2009-10-09,wsj,trust,0.24878048780487805
2009-10-09,wsj,surprise,0.05365853658536585
2009-10-09,wsj,positive,0.3024390243902439
2009-10-09,wsj,negative,0.05853658536585366
2009-10-09,wsj,sadness,0.024390243902439025
2009-10-09,wsj,disgust,0.00975609756097561
2009-10-09,wsj,joy,0.1024390243902439
2009-10-09,wsj,anticipation,0.12195121951219512
2009-11-05,oba,fear,0.09336099585062241
2009-11-05,oba,anger,0.04771784232365145
2009-11-05,oba,trust,0.1825726141078838
2009-11-05,oba,surprise,0.03941908713692946
2009-11-05,oba,positive,0.24066390041493776
2009-11-05,oba,negative,0.13485477178423236
2009-11-05,oba,sadness,0.05186721991701245
2009-11-05,oba,disgust,0.016597510373443983
2009-11-05,oba,joy,0.0975103734439834
2009-11-05,oba,anticipation,0.0954356846473029
2009-11-05,nyt,fear,0.21428571428571427
2009-11-05,nyt,anger,0.10846560846560846
2009-11-05,nyt,trust,0.14285714285714285
2009-11-05,nyt,surprise,0.05291005291005291
2009-11-05,nyt,positive,0.15079365079365079
2009-11-05,nyt,negative,0.15343915343915343
2009-11-05,nyt,sadness,0.06613756613756613
2009-11-05,nyt,disgust,0.026455026455026454
2009-11-05,nyt,joy,0.031746031746031744
2009-11-05,nyt,anticipation,0.05291005291005291
2009-11-05,wsj,fear,0.2358974358974359
2009-11-05,wsj,anger,0.09743589743589744
2009-11-05,wsj,trust,0.14871794871794872
2009-11-05,wsj,surprise,0.03076923076923077
2009-11-05,wsj,positive,0.13333333333333333
2009-11-05,wsj,negative,0.16923076923076924
2009-11-05,wsj,sadness,0.05641025641025641
2009-11-05,wsj,disgust,0.035897435897435895
2009-11-05,wsj,joy,0.005128205128205128
2009-11-05,wsj,anticipation,0.08717948717948718
2009-12-19,oba,fear,0.10074626865671642
2009-12-19,oba,anger,0.041044776119402986
2009-12-19,oba,trust,0.1791044776119403
2009-12-19,oba,surprise,0.018656716417910446
2009-12-19,oba,positive,0.3358208955223881
2009-12-19,oba,negative,0.09701492537313433
2009-12-19,oba,sadness,0.06343283582089553
2009-12-19,oba,disgust,0.022388059701492536
2009-12-19,oba,joy,0.0708955223880597
2009-12-19,oba,anticipation,0.0708955223880597
2009-12-19,nyt,fear,0.08974358974358974
2009-12-19,nyt,anger,0.07692307692307693
2009-12-19,nyt,trust,0.1623931623931624
2009-12-19,nyt,surprise,0.021367521367521368
2009-12-19,nyt,positive,0.26495726495726496
2009-12-19,nyt,negative,0.1794871794871795
2009-12-19,nyt,sadness,0.04700854700854701
2009-12-19,nyt,disgust,0.017094017094017096
2009-12-19,nyt,joy,0.02564102564102564
2009-12-19,nyt,anticipation,0.11538461538461539
2009-12-19,wsj,fear,0.060810810810810814
2009-12-19,wsj,anger,0.0472972972972973
2009-12-19,wsj,trust,0.1891891891891892
2009-12-19,wsj,surprise,0.05067567567567568
2009-12-19,wsj,positive,0.2972972972972973
2009-12-19,wsj,negative,0.09121621621621621
2009-12-19,wsj,sadness,0.04391891891891892
2009-12-19,wsj,disgust,0.02364864864864865
2009-12-19,wsj,joy,0.057432432432432436
2009-12-19,wsj,anticipation,0.13851351351351351
2009-12-25,oba,fear,0.14671814671814673
2009-12-25,oba,anger,0.07335907335907337
2009-12-25,oba,trust,0.1583011583011583
2009-12-25,oba,surprise,0.05791505791505792
2009-12-25,oba,positive,0.1969111969111969
2009-12-25,oba,negative,0.15057915057915058
2009-12-25,oba,sadness,0.03088803088803089
2009-12-25,oba,disgust,0.03088803088803089
2009-12-25,oba,joy,0.04247104247104247
2009-12-25,oba,anticipation,0.11196911196911197
2009-12-25,nyt,fear,0.15270935960591134
2009-12-25,nyt,anger,0.08374384236453201
2009-12-25,nyt,trust,0.15763546798029557
2009-12-25,nyt,surprise,0.09359605911330049
2009-12-25,nyt,positive,0.11822660098522167
2009-12-25,nyt,negative,0.1724137931034483
2009-12-25,nyt,sadness,0.07389162561576355
2009-12-25,nyt,disgust,0.014778325123152709
2009-12-25,nyt,joy,0.024630541871921183
2009-12-25,nyt,anticipation,0.10837438423645321
2009-12-25,wsj,fear,0.1329479768786127
2009-12-25,wsj,anger,0.08670520231213873
2009-12-25,wsj,trust,0.11560693641618497
2009-12-25,wsj,surprise,0.10982658959537572
2009-12-25,wsj,positive,0.10982658959537572
2009-12-25,wsj,negative,0.17341040462427745
2009-12-25,wsj,sadness,0.046242774566473986
2009-12-25,wsj,disgust,0.03468208092485549
2009-12-25,wsj,joy,0.046242774566473986
2009-12-25,wsj,anticipation,0.14450867052023122
2010-01-12,oba,fear,0.09523809523809523
2010-01-12,oba,anger,0.05128205128205128
2010-01-12,oba,trust,0.16117216117216118
2010-01-12,oba,surprise,0.047619047619047616
2010-01-12,oba,positive,0.2600732600732601
2010-01-12,oba,negative,0.10622710622710622
2010-01-12,oba,sadness,0.08058608058608059
2010-01-12,oba,disgust,0.02564102564102564
2010-01-12,oba,joy,0.0695970695970696
2010-01-12,oba,anticipation,0.10256410256410256
2010-01-12,nyt,fear,0.15492957746478872
2010-01-12,nyt,anger,0.10211267605633803
2010-01-12,nyt,trust,0.09154929577464789
2010-01-12,nyt,surprise,0.04929577464788732
2010-01-12,nyt,positive,0.11619718309859155
2010-01-12,nyt,negative,0.20422535211267606
2010-01-12,nyt,sadness,0.15140845070422534
2010-01-12,nyt,disgust,0.056338028169014086
2010-01-12,nyt,joy,0.017605633802816902
2010-01-12,nyt,anticipation,0.056338028169014086
2010-01-12,wsj,fear,0.17983651226158037
2010-01-12,wsj,anger,0.11444141689373297
2010-01-12,wsj,trust,0.08446866485013624
2010-01-12,wsj,surprise,0.04904632152588556
2010-01-12,wsj,positive,0.11716621253405994
2010-01-12,wsj,negative,0.19618528610354224
2010-01-12,wsj,sadness,0.12534059945504086
2010-01-12,wsj,disgust,0.04904632152588556
2010-01-12,wsj,joy,0.035422343324250684
2010-01-12,wsj,anticipation,0.04904632152588556
2010-03-04,oba,fear,0.06273764258555133
2010-03-04,oba,anger,0.06653992395437262
2010-03-04,oba,trust,0.12357414448669202
2010-03-04,oba,surprise,0.04752851711026616
2010-03-04,oba,positive,0.24524714828897337
2010-03-04,oba,negative,0.1444866920152091
2010-03-04,oba,sadness,0.0779467680608365
2010-03-04,oba,disgust,0.03231939163498099
2010-03-04,oba,joy,0.0817490494296578
2010-03-04,oba,anticipation,0.11787072243346007
2010-03-04,nyt,fear,0.06756756756756757
2010-03-04,nyt,anger,0.04954954954954955
2010-03-04,nyt,trust,0.1891891891891892
2010-03-04,nyt,surprise,0.03153153153153153
2010-03-04,nyt,positive,0.2702702702702703
2010-03-04,nyt,negative,0.11261261261261261
2010-03-04,nyt,sadness,0.07207207207207207
2010-03-04,nyt,disgust,0.04504504504504504
2010-03-04,nyt,joy,0.08108108108108109
2010-03-04,nyt,anticipation,0.08108108108108109
2010-03-04,wsj,fear,0.05925925925925926
2010-03-04,wsj,anger,0.044444444444444446
2010-03-04,wsj,trust,0.1962962962962963
2010-03-04,wsj,surprise,0.037037037037037035
2010-03-04,wsj,positive,0.21481481481481482
2010-03-04,wsj,negative,0.12222222222222222
2010-03-04,wsj,sadness,0.07777777777777778
2010-03-04,wsj,disgust,0.022222222222222223
2010-03-04,wsj,joy,0.0962962962962963
2010-03-04,wsj,anticipation,0.12962962962962962
2010-03-24,oba,fear,0.06909090909090909
2010-03-24,oba,anger,0.03636363636363636
2010-03-24,oba,trust,0.16727272727272727
2010-03-24,oba,surprise,0.04363636363636364
2010-03-24,oba,positive,0.24363636363636362
2010-03-24,oba,negative,0.13454545454545455
2010-03-24,oba,sadness,0.08363636363636363
2010-03-24,oba,disgust,0.025454545454545455
2010-03-24,oba,joy,0.09090909090909091
2010-03-24,oba,anticipation,0.10545454545454545
2010-03-24,nyt,fear,0.0891089108910891
2010-03-24,nyt,anger,0.0462046204620462
2010-03-24,nyt,trust,0.10891089108910891
2010-03-24,nyt,surprise,0.0297029702970297
2010-03-24,nyt,positive,0.25742574257425743
2010-03-24,nyt,negative,0.15181518151815182
2010-03-24,nyt,sadness,0.10561056105610561
2010-03-24,nyt,disgust,0.0297029702970297
2010-03-24,nyt,joy,0.07590759075907591
2010-03-24,nyt,anticipation,0.10561056105610561
2010-03-24,wsj,fear,0.0514018691588785
2010-03-24,wsj,anger,0.07009345794392523
2010-03-24,wsj,trust,0.17757009345794392
2010-03-24,wsj,surprise,0.04205607476635514
2010-03-24,wsj,positive,0.2383177570093458
2010-03-24,wsj,negative,0.13551401869158877
2010-03-24,wsj,sadness,0.07009345794392523
2010-03-24,wsj,disgust,0.02336448598130841
2010-03-24,wsj,joy,0.08878504672897196
2010-03-24,wsj,anticipation,0.102803738317757
2010-04-15,oba,fear,0.030612244897959183
2010-04-15,oba,anger,0.02857142857142857
2010-04-15,oba,trust,0.18775510204081633
2010-04-15,oba,surprise,0.04693877551020408
2010-04-15,oba,positive,0.3183673469387755
2010-04-15,oba,negative,0.07551020408163266
2010-04-15,oba,sadness,0.036734693877551024
2010-04-15,oba,disgust,0.01020408163265306
2010-04-15,oba,joy,0.08979591836734693
2010-04-15,oba,anticipation,0.17551020408163265
2010-04-15,nyt,fear,0.07407407407407407
2010-04-15,nyt,anger,0.08148148148148149
2010-04-15,nyt,trust,0.14814814814814814
2010-04-15,nyt,surprise,0.044444444444444446
2010-04-15,nyt,positive,0.28888888888888886
2010-04-15,nyt,negative,0.1111111111111111
2010-04-15,nyt,sadness,0.05185185185185185
2010-04-15,nyt,disgust,0.022222222222222223
2010-04-15,nyt,joy,0.02962962962962963
2010-04-15,nyt,anticipation,0.14814814814814814
2010-04-15,wsj,fear,0.08050847457627118
2010-04-15,wsj,anger,0.07203389830508475
2010-04-15,wsj,trust,0.1694915254237288
2010-04-15,wsj,surprise,0.05508474576271186
2010-04-15,wsj,positive,0.23728813559322035
2010-04-15,wsj,negative,0.11016949152542373
2010-04-15,wsj,sadness,0.059322033898305086
2010-04-15,wsj,disgust,0.01694915254237288
2010-04-15,wsj,joy,0.06779661016949153
2010-04-15,wsj,anticipation,0.13135593220338984
2010-04-22,oba,fear,0.07853403141361257
2010-04-22,oba,anger,0.06806282722513089
2010-04-22,oba,trust,0.12041884816753927
2010-04-22,oba,surprise,0.06282722513089005
2010-04-22,oba,positive,0.2356020942408377
2010-04-22,oba,negative,0.17277486910994763
2010-04-22,oba,sadness,0.06282722513089005
2010-04-22,oba,disgust,0.04712041884816754
2010-04-22,oba,joy,0.04712041884816754
2010-04-22,oba,anticipation,0.10471204188481675
2010-04-22,nyt,fear,0.1826086956521739
2010-04-22,nyt,anger,0.02608695652173913
2010-04-22,nyt,trust,0.16521739130434782
2010-04-22,nyt,surprise,0.06956521739130435
2010-04-22,nyt,positive,0.14782608695652175
2010-04-22,nyt,negative,0.2
2010-04-22,nyt,sadness,0.06086956521739131
2010-04-22,nyt,disgust,0.02608695652173913
2010-04-22,nyt,joy,0.02608695652173913
2010-04-22,nyt,anticipation,0.09565217391304348
2010-04-22,wsj,fear,0.15463917525773196
2010-04-22,wsj,anger,0.05670103092783505
2010-04-22,wsj,trust,0.13402061855670103
2010-04-22,wsj,surprise,0.06701030927835051
2010-04-22,wsj,positive,0.17525773195876287
2010-04-22,wsj,negative,0.17010309278350516
2010-04-22,wsj,sadness,0.08247422680412371
2010-04-22,wsj,disgust,0.020618556701030927
2010-04-22,wsj,joy,0.030927835051546393
2010-04-22,wsj,anticipation,0.10824742268041238
2010-05-07,oba,fear,0.03308823529411765
2010-05-07,oba,anger,0.03676470588235294
2010-05-07,oba,trust,0.1948529411764706
2010-05-07,oba,surprise,0.022058823529411766
2010-05-07,oba,positive,0.35661764705882354
2010-05-07,oba,negative,0.11397058823529412
2010-05-07,oba,sadness,0.051470588235294115
2010-05-07,oba,disgust,0.014705882352941176
2010-05-07,oba,joy,0.09191176470588236
2010-05-07,oba,anticipation,0.08455882352941177
2010-05-07,nyt,fear,0.08670520231213873
2010-05-07,nyt,anger,0.046242774566473986
2010-05-07,nyt,trust,0.1329479768786127
2010-05-07,nyt,surprise,0.03468208092485549
2010-05-07,nyt,positive,0.1676300578034682
2010-05-07,nyt,negative,0.2832369942196532
2010-05-07,nyt,sadness,0.10982658959537572
2010-05-07,nyt,disgust,0.023121387283236993
2010-05-07,nyt,joy,0.023121387283236993
2010-05-07,nyt,anticipation,0.09248554913294797
2010-05-07,wsj,fear,0.07017543859649122
2010-05-07,wsj,anger,0.03508771929824561
2010-05-07,wsj,trust,0.15789473684210525
2010-05-07,wsj,surprise,0.0
2010-05-07,wsj,positive,0.17543859649122806
2010-05-07,wsj,negative,0.42105263157894735
2010-05-07,wsj,sadness,0.08771929824561403
2010-05-07,wsj,disgust,0.017543859649122806
2010-05-07,wsj,joy,0.0
2010-05-07,wsj,anticipation,0.03508771929824561
2010-07-15,oba,fear,0.07867132867132867
2010-07-15,oba,anger,0.06993006993006994
2010-07-15,oba,trust,0.1381118881118881
2010-07-15,oba,surprise,0.05419580419580419
2010-07-15,oba,positive,0.22552447552447552
