date,source,sentence,depth,words_per_sent,syllables_per_sent,chars_per_sent,char_count,syl_count,word_count,char_per_word,syl_per_word,sent_count,word_per_sent,dc_word_count,gf_word_count,poly_word_count,dc_word_perc,gf_word_perc,poly_word_perc,ari,flesch_kincaid,coleman_liau,dale_chall,gunning_fog,smog
2008-06-03,gwb,But the failure to respond is a direct result of a broken politics in Washington and the failed policies of George W. Bush.,7,23,36,123,99,36,23,4.304347826086956,1.565217391304348,1,23.0,10,4,4,0.43478260869565216,0.17391304347826086,0.17391304347826086,10.343478260869563,11.849565217391305,8.22260869565217,18.27321739130435,16.156521739130437,14.554592549557764
2008-06-03,gwb,"America, we are better than these last eight years.",4,9,15,51,41,13,9,4.555555555555555,1.4444444444444444,1,9.0,2,1,1,0.2222222222222222,0.1111111111111111,0.1111111111111111,4.526666666666667,4.964444444444446,7.697777777777777,7.972888888888889,8.044444444444444,8.841846274778883
2008-06-03,gwb,We are a better country than this.,3,7,10,34,27,9,7,3.857142857142857,1.2857142857142858,1,7.0,1,0,0,0.14285714285714285,0.0,0.0,0.23714285714285666,2.3114285714285714,2.6514285714285712,5.727714285714287,2.8000000000000003,3.1291
2008-06-03,gwb,"This country is more decent than one where a woman in Ohio, on the brink of retirement, finds herself one illness away from disaster after a lifetime of hard work.",9,30,50,163,131,44,30,4.366666666666666,1.4666666666666666,1,30.0,10,2,2,0.3333333333333333,0.06666666666666667,0.06666666666666667,14.136999999999993,13.416666666666668,8.88933333333333,20.143333333333334,14.666666666666666,11.20814326018867
2008-06-03,gwb,"This country is more generous than one where a man in Indiana has to pack up the equipment he's worked on for twenty years and watch it shipped off to China, and then chokes up as he explains how he felt like a failure when he went home to tell his family the news.",10,55,76,265,209,68,55,3.8,1.2363636363636363,1,55.0,11,3,4,0.2,0.05454545454545454,0.07272727272727272,23.967999999999996,20.44909090909091,6.005818181818178,30.438000000000002,24.181818181818183,14.554592549557764
2008-06-03,gwb,We are more compassionate than a government that lets veterans sleep on our streets and families slide into poverty,9,19,35,115,97,32,19,5.105263157894737,1.6842105263157894,1,19.0,6,5,5,0.3157894736842105,0.2631578947368421,0.2631578947368421,12.11578947368421,11.693684210526317,12.661052631578947,14.410315789473684,18.126315789473683,15.903189008614273
2008-06-03,gwb,"Tonight, I say to the American people, to Democrats and Republicans and Independents across this great land – enough!",4,18,33,117,95,34,18,5.277777777777778,1.8888888888888888,1,18.0,8,4,4,0.4444444444444444,0.2222222222222222,0.2222222222222222,12.428333333333335,13.718888888888891,13.588888888888881,15.945777777777778,16.08888888888889,14.554592549557764
2008-06-03,gwb,"This moment – this election – is our chance to keep, in the 21st century, the American promise alive.",5,17,29,101,78,31,17,4.588235294117647,1.8235294117647058,1,17.0,7,4,4,0.4117647058823529,0.23529411764705882,0.23529411764705882,8.680588235294117,12.55764705882353,9.437647058823526,14.933764705882353,16.211764705882356,14.554592549557764
2008-06-03,gwb,"Because next week, in Minnesota, the same party that brought you two terms of George Bush and Dick Cheney will ask this country for a third.",7,26,36,140,112,33,26,4.3076923076923075,1.2692307692307692,1,26.0,7,1,1,0.2692307692307692,0.038461538461538464,0.038461538461538464,11.85923076923077,9.52692307692308,8.39076923076923,17.14715384615385,11.938461538461539,8.841846274778883
2008-06-03,gwb,And we are here because we love this country too much to let the next four years look like the last eight.,4,22,29,106,84,24,22,3.8181818181818183,1.0909090909090908,1,22.0,2,0,0,0.09090909090909091,0.0,0.0,7.553636363636365,5.862727272727273,5.305454545454545,12.347454545454545,8.8,3.1291
2008-06-03,gwb,"On November 4th, we must stand up and say: ""Eight is enough.""",3,12,14,61,45,15,12,3.75,1.25,1,12.0,4,1,1,0.3333333333333333,0.08333333333333333,0.08333333333333333,2.2325000000000017,3.84,3.783333333333335,11.215333333333334,8.133333333333333,8.841846274778883
2008-06-03,gwb,Now let there be no doubt.,3,6,7,26,20,6,6,3.3333333333333335,1.0,1,6.0,1,0,0,0.16666666666666666,0.0,0.0,-2.729999999999997,-1.4499999999999993,-1.1333333333333329,5.607666666666667,2.4000000000000004,3.1291
2008-06-03,gwb,"The Republican nominee, John McCain, has worn the uniform of our country with bravery and distinction, and for that we owe him our gratitude and respect.",4,26,43,153,124,43,26,4.769230769230769,1.6538461538461537,1,26.0,8,6,6,0.3076923076923077,0.23076923076923078,0.23076923076923078,14.033076923076926,14.065384615384616,11.104615384615382,17.75446153846154,19.630769230769232,17.122413403193683
2008-06-03,gwb,"And next week, we'll also hear about those occasions when he's broken with his party as evidence that he can deliver the change that we need.",7,28,39,141,112,36,28,4.0,1.2857142857142858,1,28.0,5,3,3,0.17857142857142858,0.10714285714285714,0.10714285714285714,11.410000000000004,10.501428571428573,6.662857142857142,16.707642857142858,15.485714285714288,13.023866798666859
2008-06-03,gwb,But the record's clear: John McCain has voted with George Bush ninety percent of the time.,4,17,23,90,72,22,17,4.235294117647059,1.2941176470588236,1,17.0,8,0,0,0.47058823529411764,0.0,0.0,7.018235294117648,6.310588235294119,7.362352941176471,15.862588235294119,6.800000000000001,3.1291
2008-06-03,gwb,"Senator McCain likes to talk about judgment, but really, what does it say about your judgment when you think George Bush has been right more than ninety percent of the time?",7,31,45,173,140,42,31,4.516129032258065,1.3548387096774193,1,31.0,9,1,1,0.2903225806451613,0.03225806451612903,0.03225806451612903,15.340967741935486,12.48709677419355,9.800000000000004,19.960193548387096,13.690322580645162,8.841846274778883
2008-06-03,gwb,"I don't know about you, but I'm not ready to take a ten percent chance on change.",6,19,23,81,61,21,19,3.210526315789474,1.105263157894737,1,19.0,3,0,0,0.15789473684210525,0.0,0.0,3.19157894736842,4.862105263157897,1.5199999999999996,11.917157894736842,7.6000000000000005,3.1291
2008-06-03,gwb,"The truth is, on issue after issue that would make a difference in your lives – on health care and education and the economy – Senator McCain has been anything but independent.",10,30,52,176,141,51,30,4.7,1.7,1,30.0,11,5,6,0.36666666666666664,0.16666666666666666,0.2,15.707,16.170000000000005,10.84933333333333,20.669666666666664,18.666666666666668,17.122413403193683
2008-06-03,gwb,"He said that our economy has made ""great progress"" under this President.",4,12,20,72,58,20,12,4.833333333333333,1.6666666666666667,1,12.0,4,2,2,0.3333333333333333,0.16666666666666666,0.16666666666666666,7.334999999999997,8.756666666666668,10.153333333333332,11.215333333333334,11.466666666666667,11.20814326018867
2008-06-03,gwb,He said that the fundamentals of the economy are strong.,5,10,17,56,46,16,10,4.6,1.6,1,10.0,3,2,2,0.3,0.2,0.2,5.235999999999997,7.190000000000001,8.287999999999993,9.697,12.0,11.20814326018867
2008-06-03,gwb,"And when one of his chief advisors – the man who wrote his economic plan – was talking about the anxiety Americans are feeling, he said that we were just suffering from a ""mental recession,"" and that we've become, and I quote, ""a nation of whiners.""",8,45,72,249,192,70,45,4.266666666666667,1.5555555555555556,1,45.0,16,6,7,0.35555555555555557,0.13333333333333333,0.15555555555555556,21.166000000000004,20.31555555555556,8.630222222222223,27.934222222222225,23.333333333333336,18.243605946275583
2008-06-03,gwb,A nation of whiners?,2,4,6,20,16,6,4,4.0,1.5,1,4.0,2,0,0,0.5,0.0,0.0,-0.5899999999999999,3.6700000000000017,0.3200000000000003,9.879000000000001,1.6,3.1291
2008-06-03,gwb,"Tell that to the proud auto workers at a Michigan plant who, after they found out it was closing, kept showing up every day and working as hard as ever, because they knew there were people who counted on the brakes that they made.",9,44,63,230,183,59,44,4.159090909090909,1.3409090909090908,1,44.0,11,2,2,0.25,0.045454545454545456,0.045454545454545456,20.159318181818186,17.392727272727274,7.982727272727274,25.7715,19.41818181818182,11.20814326018867
2008-06-03,gwb,Tell that to the military families who shoulder their burdens silently as they watch their loved ones leave for their third or fourth or fifth tour of duty.,6,28,41,156,128,38,28,4.571428571428571,1.3571428571428572,1,28.0,8,2,3,0.2857142857142857,0.07142857142857142,0.10714285714285714,14.10142857142857,11.344285714285714,10.022857142857138,18.399428571428572,14.057142857142857,13.023866798666859
2008-06-03,gwb,These are not whiners.,1,4,7,22,18,5,4,4.5,1.25,1,4.0,1,0,0,0.25,0.0,0.0,1.7650000000000006,0.7199999999999989,3.2600000000000016,5.9315,1.6,3.1291
2008-06-03,gwb,They work hard and give back and keep going without complaint.,5,11,14,62,51,14,11,4.636363636363637,1.2727272727272727,1,11.0,1,0,0,0.09090909090909091,0.0,0.0,5.90727272727273,3.7181818181818187,8.770909090909093,6.891454545454545,4.4,3.1291
2008-06-03,gwb,These are the Americans that I know.,3,7,12,36,29,10,7,4.142857142857143,1.4285714285714286,1,7.0,2,1,1,0.2857142857142857,0.14285714285714285,0.14285714285714285,1.5828571428571436,3.997142857142858,4.3314285714285745,7.983428571428572,8.514285714285714,8.841846274778883
2008-06-03,gwb,"Now, I don't believe that Senator McCain doesn't care what's going on in the lives of Americans.",6,20,26,96,75,26,20,3.75,1.3,1,20.0,4,2,2,0.2,0.1,0.1,6.232500000000002,7.550000000000001,4.77,13.078,12.0,11.20814326018867
2008-06-03,gwb,I just think he doesn't know.,2,7,6,29,22,7,7,3.142857142857143,1.0,1,7.0,1,0,0,0.14285714285714285,0.0,0.0,-3.1271428571428572,-1.0599999999999987,-1.548571428571428,5.727714285714287,2.8000000000000003,3.1291
2008-06-03,gwb,Why else would he define middle-class as someone making under five million dollars a year?,6,16,27,90,74,23,16,4.625,1.4375,1,16.0,4,1,1,0.25,0.0625,0.0625,8.353750000000002,7.612500000000001,9.544999999999998,11.8835,8.9,8.841846274778883
2008-06-03,gwb,How else could he propose hundreds of billions in tax breaks for big corporations and oil companies but not one penny of tax relief to more than one hundred million Americans?,7,31,51,175,144,46,31,4.645161290322581,1.4838709677419355,1,31.0,8,3,3,0.25806451612903225,0.0967741935483871,0.0967741935483871,15.948709677419352,14.00967741935484,10.558709677419358,19.45083870967742,16.270967741935486,13.023866798666859
2008-06-03,gwb,"How else could he offer a health care plan that would actually tax people's benefits, or an education plan that would do nothing to help families pay for college, or a plan that would privatize Social Security and gamble your retirement?",7,42,68,237,193,66,42,4.595238095238095,1.5714285714285714,1,42.0,11,8,8,0.2619047619047619,0.19047619047619047,0.19047619047619047,21.213571428571427,19.33285714285714,10.515238095238093,24.96747619047619,24.41904761904762,19.287186520377343
2008-06-03,gwb,It's not because John McCain doesn't care.,3,9,10,42,33,11,9,3.6666666666666665,1.2222222222222223,1,9.0,3,0,0,0.3333333333333333,0.0,0.0,0.33999999999999986,2.342222222222226,2.47111111111111,9.727333333333334,3.6,3.1291
2008-06-03,gwb,It's because John McCain doesn't get it.,3,9,9,40,31,10,9,3.4444444444444446,1.1111111111111112,1,9.0,3,0,0,0.3333333333333333,0.0,0.0,-0.706666666666667,1.0311111111111124,1.1644444444444453,9.727333333333334,3.6,3.1291
2008-06-03,gwb,"For over two decades, he's subscribed to that old, discredited Republican philosophy – give more and more to those with the most and hope that prosperity trickles down to everyone else.",7,31,57,185,150,51,31,4.838709677419355,1.6451612903225807,1,31.0,10,6,6,0.3225806451612903,0.1935483870967742,0.1935483870967742,16.86032258064516,15.912903225806453,11.696774193548386,20.469548387096772,20.14193548387097,17.122413403193683
2008-06-03,gwb,"In Washington, they call this the Ownership Society, but what it really means is – you're on your own.",5,19,26,102,79,26,19,4.157894736842105,1.368421052631579,1,19.0,5,3,3,0.2631578947368421,0.15789473684210525,0.15789473684210525,7.653684210526315,7.967368421052633,7.090526315789472,13.579263157894736,13.915789473684212,13.023866798666859
2008-06-03,gwb,Out of work?,2,3,3,12,9,3,3,3.0,1.0,1,3.0,1,0,0,0.3333333333333333,0.0,0.0,-5.800000000000001,-2.619999999999999,-8.026666666666666,6.751333333333335,1.2000000000000002,3.1291
2008-06-03,gwb,Tough luck.,1,2,2,11,9,2,2,4.5,1.0,1,2.0,2,0,0,1.0,0.0,0.0,0.7650000000000006,-3.01,-4.139999999999999,16.782,0.8,3.1291
2008-06-03,gwb,No health care?,1,3,4,15,12,4,3,4.0,1.3333333333333333,1,3.0,1,0,0,0.3333333333333333,0.0,0.0,-1.0899999999999999,1.3133333333333361,-2.1466666666666665,6.751333333333335,1.2000000000000002,3.1291
2008-06-03,gwb,The market will fix it.,2,5,6,23,18,6,5,3.6,1.2,1,5.0,1,0,0,0.2,0.0,0.0,-1.9740000000000002,0.5199999999999996,-0.5520000000000014,5.638,2.0,3.1291
2008-06-03,gwb,Born into poverty?,2,3,6,18,15,6,3,5.0,2.0,1,3.0,1,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,3.620000000000001,9.180000000000003,3.7333333333333307,6.751333333333335,14.533333333333331,8.841846274778883
2008-06-03,gwb,Pull yourself up by your own bootstraps – even if you don't have boots.,3,14,17,71,55,17,14,3.9285714285714284,1.2142857142857142,1,14.0,3,0,0,0.21428571428571427,0.0,0.0,4.073571428571427,4.19857142857143,5.185714285714283,10.327571428571428,5.6000000000000005,3.1291
2008-06-03,gwb,You're on your own.,3,5,5,19,14,4,5,2.8,0.8,1,5.0,1,0,0,0.2,0.0,0.0,-5.742000000000001,-4.199999999999999,-5.256000000000002,5.638,2.0,3.1291
2008-06-03,gwb,Well it's time for them to own their failure.,4,10,12,45,35,11,10,3.5,1.1,1,10.0,1,1,1,0.1,0.1,0.1,0.054999999999999716,1.2900000000000027,1.8199999999999967,6.539,8.0,8.841846274778883
2008-06-03,gwb,It's time for us to change America.,3,8,12,35,27,10,8,3.375,1.25,1,8.0,1,1,1,0.125,0.125,0.125,-1.5337499999999977,2.280000000000001,0.34499999999999886,5.94175,8.200000000000001,8.841846274778883
2008-06-03,gwb,"You see, we Democrats have a very different measure of what constitutes progress in this country.",7,16,29,97,80,26,16,5.0,1.625,1,16.0,5,3,3,0.3125,0.1875,0.1875,10.120000000000001,9.825,11.749999999999996,12.870375,13.9,13.023866798666859
2008-06-03,gwb,"We measure progress by how many people can find a job that pays the mortgage, whether you can put a little extra money away at the end of each month so you can someday watch your child receive her college diploma.",7,41,61,213,171,57,41,4.170731707317073,1.3902439024390243,1,41.0,6,2,2,0.14634146341463414,0.04878048780487805,0.04878048780487805,18.71414634146341,16.80487804878049,8.001951219512193,22.646731707317073,18.351219512195122,11.20814326018867
2008-06-03,gwb,"We measure progress in the 23 million new jobs that were created when Bill Clinton was President – when the average American family saw its income go up $7,500 instead of down $2,000 like it has under George Bush.",12,40,58,213,169,57,40,4.225,1.425,1,40.0,12,3,5,0.3,0.075,0.125,18.469749999999998,16.825000000000006,8.302999999999997,24.576999999999998,19.0,15.903189008614273
2008-06-03,gwb,"We measure the strength of our economy not by the number of billionaires we have or the profits of the Fortune 500, but by whether someone with a good idea can take a risk and start a new business, or whether the waitress who lives on tips can take a day off to look after a sick kid without losing her job – an economy that honors the dignity of work.",17,70,102,352,278,98,70,3.9714285714285715,1.4,1,70.0,18,6,6,0.2571428571428571,0.08571428571428572,0.08571428571428572,32.27542857142857,28.23,7.129142857142856,38.78028571428571,31.42857142857143,17.122413403193683
2008-06-03,gwb,The fundamentals we use to measure economic strength are whether we are living up to that fundamental promise that has made this country great – a promise that is the only reason I am standing here tonight.,9,36,63,206,168,56,36,4.666666666666667,1.5555555555555556,1,36.0,8,3,3,0.2222222222222222,0.08333333333333333,0.08333333333333333,18.550000000000004,16.80555555555556,10.817777777777778,21.364888888888892,17.73333333333333,13.023866798666859
2008-06-03,gwb,"Because in the faces of those young veterans who come back from Iraq and Afghanistan, I see my grandfather, who signed up after Pearl Harbor, marched in Patton's Army, and was rewarded by a grateful nation with the chance to go to college on the GI Bill.",9,48,74,254,202,66,48,4.208333333333333,1.375,1,48.0,15,3,4,0.3125,0.0625,0.08333333333333333,22.39125,19.355,8.32833333333333,28.742375,21.700000000000003,14.554592549557764
2008-06-03,gwb,"In the face of that young student who sleeps just three hours before working the night shift, I think about my mom, who raised my sister and me on her own while she worked and earned her degree; who once turned to food stamps but was still able to send us to the best schools in the country with the help of student loans and scholarships.",9,66,85,339,270,78,66,4.090909090909091,1.1818181818181819,1,66.0,16,1,1,0.24242424242424243,0.015151515151515152,0.015151515151515152,30.838181818181816,24.095454545454547,7.806060606060601,36.563878787878785,27.006060606060608,8.841846274778883
2008-06-03,gwb,"When I listen to another worker tell me that his factory has shut down, I remember all those men and women on the South Side of Chicago who I stood by and fought for two decades ago after the local steel plant closed.",7,43,62,217,173,59,43,4.023255813953488,1.372093023255814,1,43.0,8,4,4,0.18604651162790697,0.09302325581395349,0.09302325581395349,19.01953488372093,17.370697674418604,7.168372093023255,24.26567441860465,20.920930232558142,14.554592549557764
2008-06-03,gwb,"And when I hear a woman talk about the difficulties of starting her own business, I think about my grandmother, who worked her way up from the secretarial pool to middle-management, despite years of being passed over for promotions because she was a woman.",8,45,73,256,208,71,45,4.622222222222222,1.5777777777777777,1,45.0,12,6,6,0.26666666666666666,0.13333333333333333,0.13333333333333333,22.840666666666664,20.57777777777778,10.720888888888883,26.53066666666667,23.333333333333336,17.122413403193683
2008-06-03,gwb,She's the one who taught me about hard work.,5,10,11,44,34,10,10,3.4,1.0,1,10.0,1,0,0,0.1,0.0,0.0,-0.41600000000000037,0.11000000000000121,1.2319999999999993,6.539,4.0,3.1291
2008-06-03,gwb,She's the one who put off buying a new car or a new dress for herself so that I could have a better life.,7,25,29,105,80,28,25,3.2,1.12,1,25.0,2,0,0,0.08,0.0,0.0,6.142000000000003,7.376000000000001,1.8319999999999972,13.6632,10.0,3.1291
2008-06-03,gwb,She poured everything she had into me.,4,7,12,38,31,10,7,4.428571428571429,1.4285714285714286,1,7.0,2,1,1,0.2857142857142857,0.14285714285714285,0.14285714285714285,2.9285714285714306,3.997142857142858,6.011428571428574,7.983428571428572,8.514285714285714,8.841846274778883
2008-06-03,gwb,"And although she can no longer travel, I know that she's watching tonight, and that tonight is her night as well.",5,22,27,113,89,27,22,4.045454545454546,1.2272727272727273,1,22.0,6,0,0,0.2727272727272727,0.0,0.0,8.62409090909091,7.471818181818183,6.641818181818184,15.218363636363636,8.8,3.1291
2008-06-03,gwb,"I don't know what kind of lives John McCain thinks that celebrities lead, but this has been mine.",4,19,23,97,77,23,19,4.052631578947368,1.2105263157894737,1,19.0,6,1,1,0.3157894736842105,0.05263157894736842,0.05263157894736842,7.157894736842103,6.104210526315793,6.4715789473684175,14.410315789473684,9.705263157894738,8.841846274778883
2008-06-03,gwb,These are my heroes.,2,4,7,20,16,5,4,4.0,1.25,1,4.0,1,0,0,0.25,0.0,0.0,-0.5899999999999999,0.7199999999999989,0.3200000000000003,5.9315,1.6,3.1291
2008-06-03,gwb,Theirs are the stories that shaped me.,3,7,10,38,31,8,7,4.428571428571429,1.1428571428571428,1,7.0,3,0,0,0.42857142857142855,0.0,0.0,2.9285714285714306,0.6257142857142846,6.011428571428574,10.239142857142857,2.8000000000000003,3.1291
2008-06-03,gwb,And it is on their behalf that I intend to win this election and keep our promise alive as President of the United States.,9,24,37,122,98,36,24,4.083333333333333,1.5,1,24.0,5,2,3,0.20833333333333334,0.08333333333333333,0.125,9.802499999999998,11.470000000000002,6.976666666666663,15.193583333333333,12.933333333333332,13.023866798666859
2008-06-03,gwb,What is that promise?,2,4,6,21,17,6,4,4.25,1.5,1,4.0,1,1,1,0.25,0.25,0.25,0.5874999999999986,3.6700000000000017,1.7899999999999991,5.9315,11.600000000000001,8.841846274778883
2008-06-03,gwb,"It's a promise that says each of us has the freedom to make of our own lives what we will, but that we also have the obligation to treat each other with dignity and respect.",9,36,49,173,136,46,36,3.7777777777777777,1.2777777777777777,1,36.0,5,2,2,0.1388888888888889,0.05555555555555555,0.05555555555555555,14.363333333333337,13.527777777777779,5.591111111111108,20.049055555555558,16.622222222222224,11.20814326018867
2008-06-03,gwb,"It's a promise that says the market should reward drive and innovation and generate growth, but that businesses should live up to their responsibilities to create American jobs, look out for American workers, and play by the rules of the road.",8,42,70,243,198,64,42,4.714285714285714,1.5238095238095237,1,42.0,11,5,6,0.2619047619047619,0.11904761904761904,0.14285714285714285,21.774285714285718,18.770952380952384,11.215238095238092,24.96747619047619,21.561904761904763,17.122413403193683
2008-06-03,gwb,"Ours is a promise that says government cannot solve all our problems, but what it should do is that which we cannot do for ourselves – protect us from harm and provide every child a decent education; keep our water clean and our toys safe; invest in new schools and new roads and new science and technology.",7,56,82,307,246,84,56,4.392857142857143,1.5,1,56.0,15,4,5,0.26785714285714285,0.07142857142857142,0.08928571428571429,27.260357142857146,23.950000000000006,9.501428571428573,32.00546428571428,25.257142857142856,15.903189008614273
2008-06-03,gwb,"Our government should work for us, not against us.",2,9,12,50,40,13,9,4.444444444444445,1.4444444444444444,1,9.0,2,1,1,0.2222222222222222,0.1111111111111111,0.1111111111111111,4.003333333333334,4.964444444444446,7.044444444444444,7.972888888888889,8.044444444444444,8.841846274778883
2008-06-03,gwb,"It should help us, not hurt us.",2,7,7,31,23,7,7,3.2857142857142856,1.0,1,7.0,2,0,0,0.2857142857142857,0.0,0.0,-2.4542857142857173,-1.0599999999999987,-0.7085714285714317,7.983428571428572,2.8000000000000003,3.1291
2008-06-03,gwb,"It should ensure opportunity not just for those with the most money and influence, but for every American who's willing to work.",7,23,38,128,104,36,23,4.521739130434782,1.565217391304348,1,23.0,4,4,4,0.17391304347826086,0.17391304347826086,0.17391304347826086,11.367391304347827,11.849565217391305,9.50086956521739,14.154086956521738,16.156521739130437,14.554592549557764
2008-06-03,gwb,"That's the promise of America – the idea that we are responsible for ourselves, but that we also rise or fall as one nation; the fundamental belief that I am my brother's keeper; I am my sister's keeper.",8,40,61,203,158,59,40,3.95,1.475,1,40.0,10,5,5,0.25,0.125,0.125,17.174500000000002,17.415000000000003,6.686,23.7875,21.0,15.903189008614273
2008-06-03,gwb,That's the promise we need to keep.,4,8,9,35,27,8,8,3.375,1.0,1,8.0,1,0,0,0.125,0.0,0.0,-1.5337499999999977,-0.6699999999999982,0.34499999999999886,5.94175,3.2,3.1291
2008-06-03,gwb,That's the change we need right now.,4,8,8,36,28,7,8,3.5,0.875,1,8.0,1,0,0,0.125,0.0,0.0,-0.9450000000000003,-2.1449999999999996,1.0799999999999983,5.94175,3.2,3.1291
2008-06-03,gwb,So let me spell out exactly what that change would mean if I am President.,4,15,20,74,59,19,15,3.933333333333333,1.2666666666666666,1,15.0,2,1,2,0.13333333333333333,0.06666666666666667,0.13333333333333333,4.596,5.206666666666667,5.354666666666663,9.545333333333334,8.666666666666668,11.20814326018867
2008-06-03,gwb,"Change means a tax code that doesn't reward the lobbyists who wrote it, but the American workers and small businesses who deserve it.",5,24,37,133,108,34,24,4.5,1.4166666666666667,1,24.0,6,2,3,0.25,0.08333333333333333,0.125,11.765,10.486666666666668,9.426666666666666,15.8515,12.933333333333332,13.023866798666859
